area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000230,2021,0.02470438776776551,5.252806368192493e-5,0.013459077946844747,0.04322796503158571,0.029768887084740965
W02000231,2021,0.03021013014814181,1.0509600654127045e-4,0.015908178777063863,0.05520498344611488,0.039296804669051014
W02000232,2021,0.023604358017499768,5.359303425402931e-5,0.01264314345655005,0.04119219436899173,0.028549050912441677
W02000233,2021,0.024308922388515862,8.073318406789352e-5,0.010555793267083753,0.04362488746934544,0.03306909420226169
W02000234,2021,0.02482552011462113,7.637108930902917e-5,0.012527365827973432,0.04496477109071284,0.03243740526273941
W02000235,2021,0.020394365962292927,6.846494164932874e-5,0.008295680105878127,0.04091418733482344,0.03261850722894531
W02000236,2021,0.021465587281938422,6.31092176814035e-5,0.009066775519851725,0.04007655365777461,0.03100977813792289
W02000237,2021,0.02550937025236582,4.9524642925617606e-5,0.014263431095982172,0.03964800067310266,0.025384569577120486
W02000238,2021,0.02445419930564489,5.583685488436022e-5,0.013472170930973632,0.040803596785736584,0.027331425854762954
W02000239,2021,0.02610090809914851,4.980711091530173e-5,0.014475001983065356,0.04274611426780499,0.028271112284739632
W02000240,2021,0.03335839689533923,1.1546767834120458e-4,0.018011637815955585,0.05574027563265721,0.037728637816701625
W02000241,2021,0.0300274249545304,1.115485343957294e-4,0.0140531697820634,0.055792932518570024,0.041739762736506626
W02000242,2021,0.029477431127688667,1.240453578398985e-4,0.01422203479164744,0.053307560762424835,0.0390855259707774
W02000243,2021,0.035177397766799005,1.2357286922503108e-4,0.017835630535977847,0.062332384387952786,0.044496753851974935
W02000244,2021,0.02826592101667562,8.566238349464193e-5,0.013578065080889365,0.04827191769162338,0.034693852610734016
W02000245,2021,0.03334140371276637,1.0963317679580995e-4,0.016819863057494035,0.05689350219485333,0.0400736391373593
W02000246,2021,0.026899958380513903,9.245799131065397e-5,0.012046572776050557,0.04901651009451069,0.036969937318460135
W02000247,2021,0.02536034621468981,7.55277141529731e-5,0.012721132436470831,0.04209520147153682,0.02937406903506599
W02000248,2021,0.03681172650892879,1.332267798184527e-4,0.01890583549744037,0.061781575853527344,0.042875740356086975
W02000249,2021,0.040787805978823595,2.185280220256129e-4,0.019584039015002226,0.07545224754023244,0.055868208525230216
W02000250,2021,0.025388417018981462,4.883790426433594e-5,0.014084037579295952,0.040260792223662065,0.026176754644366113
W02000251,2021,0.03576210429594666,1.1824011699397059e-4,0.01880125016843605,0.05767165811523006,0.038870407946794014
W02000252,2021,0.025076485237872422,4.281602132044148e-5,0.014334137057396586,0.03940549746420921,0.025071360406812626
W02000253,2021,0.026098601663103033,7.079165906052102e-5,0.012980739416239298,0.04646613791158473,0.03348539849534543
W02000254,2021,0.025672169336396686,6.641439239884583e-5,0.012118358475044722,0.044249203161773734,0.03213084468672901
W02000255,2021,0.025097921380328445,4.740225450556775e-5,0.013089538366106962,0.03883807567923514,0.025748537313128178
W02000256,2021,0.025982932244630896,5.351232789200951e-5,0.014113245090983058,0.040759108731493805,0.026645863640510747
W02000257,2021,0.02615937095358329,5.044093453738165e-5,0.013134797951325296,0.04202765849275173,0.028892860541426434
W02000258,2021,0.02803100826190936,6.473328459353776e-5,0.01512612405978344,0.046693287342704434,0.031567163282920994
W02000259,2021,0.027511544247373895,7.242170706220065e-5,0.01275152525426734,0.04452704912642558,0.031775523872158234
W02000260,2021,0.028317477814575685,6.874157611430718e-5,0.015613211854203606,0.04630656669170898,0.030693354837505377
W02000261,2021,0.025075739965721055,6.167303654486176e-5,0.012458685273220218,0.04214744800184306,0.02968876272862284
W02000262,2021,0.024097783027851205,7.130743160024339e-5,0.010222458873507829,0.043300810232874395,0.03307835135936657
W02000263,2021,0.026454374852377806,6.105080634377821e-5,0.012922571502759321,0.0437832768751332,0.030860705372373877
W02000264,2021,0.028656280872342774,7.872743507299291e-5,0.014344832651084001,0.048229255147871686,0.033884422496787685
W02000265,2021,0.026115968921030994,6.474629460366009e-5,0.013210607738105368,0.0449085578679824,0.031697950129877035
W02000266,2021,0.02575056645589313,5.133095215860672e-5,0.013645681765956845,0.040544466949392184,0.026898785183435338
W02000267,2021,0.026213933334923622,7.833455155177069e-5,0.01343626861751743,0.04606350255505936,0.032627233937541925
W02000268,2021,0.027986858605333228,6.286229919078576e-5,0.014875659461356622,0.047488770582085324,0.032613111120728705
W02000269,2021,0.025891492655121095,5.591491919866797e-5,0.013550449462724923,0.042348837036886425,0.0287983875741615
W02000270,2021,0.026513662403591962,7.76167467017564e-5,0.014228762225842753,0.04719062834715633,0.03296186612131358
W02000271,2021,0.029231948839904556,9.135613067968719e-5,0.014195140463409545,0.04965719328876805,0.03546205282535851
W02000272,2021,0.028756447931993712,6.85642307129293e-5,0.014565466242510764,0.04728316109267113,0.032717694850160364
W02000273,2021,0.03603360017250948,1.0083512886669269e-4,0.019561482089492335,0.05788556095015797,0.038324078860665634
W02000274,2021,0.02947455271661334,7.306318707489066e-5,0.016130177755909466,0.04895353930868081,0.03282336155277134
W02000275,2021,0.026720135245599914,5.434773006538637e-5,0.014579492764815329,0.04482931165927702,0.03024981889446169
W02000276,2021,0.029334646961389956,6.912195570444739e-5,0.016207648667323916,0.04859767054897408,0.03239002188165016
W02000277,2021,0.02852516342113661,7.65671777913572e-5,0.014541870541916822,0.04752112173780193,0.03297925119588511
W02000278,2021,0.029284125438704397,6.851499788624103e-5,0.01673816333079188,0.046608825576587805,0.029870662245795924
W02000279,2021,0.027464605405025894,6.461840063498734e-5,0.014288779474223877,0.046050186931336154,0.03176140745711228
W02000280,2021,0.027011884845887443,6.104058595576748e-5,0.014887248949184355,0.04349994958805174,0.028612700638867387
W02000281,2021,0.028194545965067905,7.147747566270426e-5,0.014989938943293146,0.04756016245436856,0.032570223511075413
W02000282,2021,0.029591905444411676,6.555829837381201e-5,0.01802727597467512,0.047623085611235245,0.029595809636560125
W02000284,2021,0.02959062390612142,6.192165053631216e-5,0.017394255605282603,0.04917361552773687,0.03177935992245427
W02000285,2021,0.025381656727363096,5.616245580389316e-5,0.01371548476937295,0.04019885173341145,0.0264833669640385
W02000286,2021,0.02929688071360238,8.089688161103096e-5,0.014476807523482883,0.04904837572483538,0.034571568201352494
W02000287,2021,0.029662423255668608,7.429156461102103e-5,0.016764267835561526,0.04960605078388572,0.0328417829483242
W02000288,2021,0.02842015676042802,5.8415203942678035e-5,0.016887699688999135,0.045810102705687306,0.02892240301668817
