area_id,time_id,msoa_name,age_band,sex,pop_count
W02000018,2023,Gwynedd 009,16_24,1,320
W02000018,2023,Gwynedd 009,25_34,1,352
W02000018,2023,Gwynedd 009,35_49,1,464
W02000018,2023,Gwynedd 009,50_64,1,673
W02000018,2023,Gwynedd 009,65_plus,1,664
W02000018,2023,Gwynedd 009,16_24,2,278
W02000018,2023,Gwynedd 009,25_34,2,330
W02000018,2023,Gwynedd 009,35_49,2,489
W02000018,2023,Gwynedd 009,50_64,2,699
W02000018,2023,Gwynedd 009,65_plus,2,713
W02000018,2025,Gwynedd 009,16_24,1,312
W02000018,2025,Gwynedd 009,25_34,1,377
W02000018,2025,Gwynedd 009,35_49,1,492
W02000018,2025,Gwynedd 009,50_64,1,647
W02000018,2025,Gwynedd 009,65_plus,1,666
W02000018,2025,Gwynedd 009,16_24,2,291
W02000018,2025,Gwynedd 009,25_34,2,355
W02000018,2025,Gwynedd 009,35_49,2,501
W02000018,2025,Gwynedd 009,50_64,2,699
W02000018,2025,Gwynedd 009,65_plus,2,723
W02000019,2021,Gwynedd 010,16_24,1,289
W02000019,2021,Gwynedd 010,25_34,1,337
W02000019,2021,Gwynedd 010,35_49,1,501
W02000019,2021,Gwynedd 010,50_64,1,659
W02000019,2021,Gwynedd 010,65_plus,1,975
W02000019,2021,Gwynedd 010,16_24,2,294
W02000019,2021,Gwynedd 010,25_34,2,323
W02000019,2021,Gwynedd 010,35_49,2,528
W02000019,2021,Gwynedd 010,50_64,2,714
W02000019,2021,Gwynedd 010,65_plus,2,1048
W02000019,2023,Gwynedd 010,16_24,1,323
W02000019,2023,Gwynedd 010,25_34,1,351
W02000019,2023,Gwynedd 010,35_49,1,508
W02000019,2023,Gwynedd 010,50_64,1,720
W02000019,2023,Gwynedd 010,65_plus,1,1008
W02000019,2023,Gwynedd 010,16_24,2,259
W02000019,2023,Gwynedd 010,25_34,2,325
W02000019,2023,Gwynedd 010,35_49,2,533
W02000019,2023,Gwynedd 010,50_64,2,749
W02000019,2023,Gwynedd 010,65_plus,2,1088
W02000019,2025,Gwynedd 010,16_24,1,327
W02000019,2025,Gwynedd 010,25_34,1,367
W02000019,2025,Gwynedd 010,35_49,1,527
W02000019,2025,Gwynedd 010,50_64,1,689
W02000019,2025,Gwynedd 010,65_plus,1,1011
W02000019,2025,Gwynedd 010,16_24,2,276
W02000019,2025,Gwynedd 010,25_34,2,362
W02000019,2025,Gwynedd 010,35_49,2,545
W02000019,2025,Gwynedd 010,50_64,2,770
W02000019,2025,Gwynedd 010,65_plus,2,1065
W02000020,2021,Gwynedd 011,16_24,1,269
W02000020,2021,Gwynedd 011,25_34,1,305
W02000020,2021,Gwynedd 011,35_49,1,455
W02000020,2021,Gwynedd 011,50_64,1,725
W02000020,2021,Gwynedd 011,65_plus,1,767
W02000020,2021,Gwynedd 011,16_24,2,293
W02000020,2021,Gwynedd 011,25_34,2,324
W02000020,2021,Gwynedd 011,35_49,2,481
W02000020,2021,Gwynedd 011,50_64,2,742
W02000020,2021,Gwynedd 011,65_plus,2,1075
W02000020,2023,Gwynedd 011,16_24,1,278
W02000020,2023,Gwynedd 011,25_34,1,284
W02000020,2023,Gwynedd 011,35_49,1,437
W02000020,2023,Gwynedd 011,50_64,1,734
W02000020,2023,Gwynedd 011,65_plus,1,783
W02000020,2023,Gwynedd 011,16_24,2,276
W02000020,2023,Gwynedd 011,25_34,2,354
W02000020,2023,Gwynedd 011,35_49,2,450
W02000020,2023,Gwynedd 011,50_64,2,766
W02000020,2023,Gwynedd 011,65_plus,2,1091
W02000020,2025,Gwynedd 011,16_24,1,284
W02000020,2025,Gwynedd 011,25_34,1,292
W02000020,2025,Gwynedd 011,35_49,1,467
W02000020,2025,Gwynedd 011,50_64,1,743
W02000020,2025,Gwynedd 011,65_plus,1,801
W02000020,2025,Gwynedd 011,16_24,2,304
W02000020,2025,Gwynedd 011,25_34,2,382
W02000020,2025,Gwynedd 011,35_49,2,472
W02000020,2025,Gwynedd 011,50_64,2,762
W02000020,2025,Gwynedd 011,65_plus,2,1129
W02000021,2021,Gwynedd 012,16_24,1,396
W02000021,2021,Gwynedd 012,25_34,1,385
W02000021,2021,Gwynedd 012,35_49,1,650
W02000021,2021,Gwynedd 012,50_64,1,847
W02000021,2021,Gwynedd 012,65_plus,1,898
W02000021,2021,Gwynedd 012,16_24,2,331
W02000021,2021,Gwynedd 012,25_34,2,436
W02000021,2021,Gwynedd 012,35_49,2,692
W02000021,2021,Gwynedd 012,50_64,2,817
W02000021,2021,Gwynedd 012,65_plus,2,1013
W02000021,2023,Gwynedd 012,16_24,1,438
W02000021,2023,Gwynedd 012,25_34,1,403
W02000021,2023,Gwynedd 012,35_49,1,661
W02000021,2023,Gwynedd 012,50_64,1,892
W02000021,2023,Gwynedd 012,65_plus,1,913
W02000021,2023,Gwynedd 012,16_24,2,328
W02000021,2023,Gwynedd 012,25_34,2,445
W02000021,2023,Gwynedd 012,35_49,2,674
W02000021,2023,Gwynedd 012,50_64,2,868
W02000021,2023,Gwynedd 012,65_plus,2,1024
W02000021,2025,Gwynedd 012,16_24,1,443
W02000021,2025,Gwynedd 012,25_34,1,433
W02000021,2025,Gwynedd 012,35_49,1,648
W02000021,2025,Gwynedd 012,50_64,1,900
W02000021,2025,Gwynedd 012,65_plus,1,953
W02000021,2025,Gwynedd 012,16_24,2,354
W02000021,2025,Gwynedd 012,25_34,2,440
W02000021,2025,Gwynedd 012,35_49,2,672
W02000021,2025,Gwynedd 012,50_64,2,880
W02000021,2025,Gwynedd 012,65_plus,2,1054
W02000022,2021,Gwynedd 013,16_24,1,219
W02000022,2021,Gwynedd 013,25_34,1,232
W02000022,2021,Gwynedd 013,35_49,1,358
W02000022,2021,Gwynedd 013,50_64,1,621
W02000022,2021,Gwynedd 013,65_plus,1,857
W02000022,2021,Gwynedd 013,16_24,2,222
W02000022,2021,Gwynedd 013,25_34,2,240
W02000022,2021,Gwynedd 013,35_49,2,395
W02000022,2021,Gwynedd 013,50_64,2,648
W02000022,2021,Gwynedd 013,65_plus,2,930
W02000022,2023,Gwynedd 013,16_24,1,225
W02000022,2023,Gwynedd 013,25_34,1,240
W02000022,2023,Gwynedd 013,35_49,1,383
W02000022,2023,Gwynedd 013,50_64,1,677
W02000022,2023,Gwynedd 013,65_plus,1,875
W02000022,2023,Gwynedd 013,16_24,2,243
W02000022,2023,Gwynedd 013,25_34,2,236
W02000022,2023,Gwynedd 013,35_49,2,390
W02000022,2023,Gwynedd 013,50_64,2,688
W02000022,2023,Gwynedd 013,65_plus,2,963
W02000022,2025,Gwynedd 013,16_24,1,243
W02000022,2025,Gwynedd 013,25_34,1,230
W02000022,2025,Gwynedd 013,35_49,1,399
W02000022,2025,Gwynedd 013,50_64,1,662
W02000022,2025,Gwynedd 013,65_plus,1,904
W02000022,2025,Gwynedd 013,16_24,2,255
W02000022,2025,Gwynedd 013,25_34,2,246
W02000022,2025,Gwynedd 013,35_49,2,400
W02000022,2025,Gwynedd 013,50_64,2,669
W02000022,2025,Gwynedd 013,65_plus,2,984
W02000023,2021,Gwynedd 014,16_24,1,257
W02000023,2021,Gwynedd 014,25_34,1,268
W02000023,2021,Gwynedd 014,35_49,1,373
W02000023,2021,Gwynedd 014,50_64,1,640
W02000023,2021,Gwynedd 014,65_plus,1,742
W02000023,2021,Gwynedd 014,16_24,2,180
W02000023,2021,Gwynedd 014,25_34,2,235
W02000023,2021,Gwynedd 014,35_49,2,383
W02000023,2021,Gwynedd 014,50_64,2,630
W02000023,2021,Gwynedd 014,65_plus,2,826
W02000023,2023,Gwynedd 014,16_24,1,237
W02000023,2023,Gwynedd 014,25_34,1,280
W02000023,2023,Gwynedd 014,35_49,1,351
W02000023,2023,Gwynedd 014,50_64,1,623
W02000023,2023,Gwynedd 014,65_plus,1,715
W02000023,2023,Gwynedd 014,16_24,2,211
W02000023,2023,Gwynedd 014,25_34,2,275
W02000023,2023,Gwynedd 014,35_49,2,376
W02000023,2023,Gwynedd 014,50_64,2,638
W02000023,2023,Gwynedd 014,65_plus,2,773
W02000023,2025,Gwynedd 014,16_24,1,274
W02000023,2025,Gwynedd 014,25_34,1,297
W02000023,2025,Gwynedd 014,35_49,1,344
W02000023,2025,Gwynedd 014,50_64,1,641
W02000023,2025,Gwynedd 014,65_plus,1,726
W02000023,2025,Gwynedd 014,16_24,2,210
W02000023,2025,Gwynedd 014,25_34,2,271
W02000023,2025,Gwynedd 014,35_49,2,394
W02000023,2025,Gwynedd 014,50_64,2,655
W02000023,2025,Gwynedd 014,65_plus,2,777
W02000024,2021,Gwynedd 015,16_24,1,268
W02000024,2021,Gwynedd 015,25_34,1,317
W02000024,2021,Gwynedd 015,35_49,1,482
W02000024,2021,Gwynedd 015,50_64,1,637
W02000024,2021,Gwynedd 015,65_plus,1,655
W02000024,2021,Gwynedd 015,16_24,2,234
W02000024,2021,Gwynedd 015,25_34,2,284
W02000024,2021,Gwynedd 015,35_49,2,486
W02000024,2021,Gwynedd 015,50_64,2,717
W02000024,2021,Gwynedd 015,65_plus,2,703
W02000024,2023,Gwynedd 015,16_24,1,259
W02000024,2023,Gwynedd 015,25_34,1,295
W02000024,2023,Gwynedd 015,35_49,1,477
W02000024,2023,Gwynedd 015,50_64,1,666
W02000024,2023,Gwynedd 015,65_plus,1,685
W02000024,2023,Gwynedd 015,16_24,2,226
W02000024,2023,Gwynedd 015,25_34,2,296
W02000024,2023,Gwynedd 015,35_49,2,494
W02000024,2023,Gwynedd 015,50_64,2,690
W02000024,2023,Gwynedd 015,65_plus,2,730
W02000024,2025,Gwynedd 015,16_24,1,269
W02000024,2025,Gwynedd 015,25_34,1,295
W02000024,2025,Gwynedd 015,35_49,1,483
W02000024,2025,Gwynedd 015,50_64,1,681
W02000024,2025,Gwynedd 015,65_plus,1,719
W02000024,2025,Gwynedd 015,16_24,2,257
W02000024,2025,Gwynedd 015,25_34,2,255
W02000024,2025,Gwynedd 015,35_49,2,511
W02000024,2025,Gwynedd 015,50_64,2,682
W02000024,2025,Gwynedd 015,65_plus,2,775
W02000025,2021,Gwynedd 016,16_24,1,297
W02000025,2021,Gwynedd 016,25_34,1,316
W02000025,2021,Gwynedd 016,35_49,1,463
W02000025,2021,Gwynedd 016,50_64,1,717
W02000025,2021,Gwynedd 016,65_plus,1,782
W02000025,2021,Gwynedd 016,16_24,2,265
W02000025,2021,Gwynedd 016,25_34,2,277
W02000025,2021,Gwynedd 016,35_49,2,532
W02000025,2021,Gwynedd 016,50_64,2,767
W02000025,2021,Gwynedd 016,65_plus,2,884
W02000025,2023,Gwynedd 016,16_24,1,307
W02000025,2023,Gwynedd 016,25_34,1,317
W02000025,2023,Gwynedd 016,35_49,1,435
W02000025,2023,Gwynedd 016,50_64,1,720
W02000025,2023,Gwynedd 016,65_plus,1,794
W02000025,2023,Gwynedd 016,16_24,2,227
W02000025,2023,Gwynedd 016,25_34,2,293
W02000025,2023,Gwynedd 016,35_49,2,493
W02000025,2023,Gwynedd 016,50_64,2,759
W02000025,2023,Gwynedd 016,65_plus,2,907
W02000025,2025,Gwynedd 016,16_24,1,325
W02000025,2025,Gwynedd 016,25_34,1,317
W02000025,2025,Gwynedd 016,35_49,1,446
W02000025,2025,Gwynedd 016,50_64,1,709
W02000025,2025,Gwynedd 016,65_plus,1,850
W02000025,2025,Gwynedd 016,16_24,2,241
W02000025,2025,Gwynedd 016,25_34,2,297
W02000025,2025,Gwynedd 016,35_49,2,537
W02000025,2025,Gwynedd 016,50_64,2,781
W02000025,2025,Gwynedd 016,65_plus,2,924
W02000026,2021,Gwynedd 017,16_24,1,292
W02000026,2021,Gwynedd 017,25_34,1,286
W02000026,2021,Gwynedd 017,35_49,1,481
W02000026,2021,Gwynedd 017,50_64,1,796
W02000026,2021,Gwynedd 017,65_plus,1,1114
W02000026,2021,Gwynedd 017,16_24,2,209
W02000026,2021,Gwynedd 017,25_34,2,267
W02000026,2021,Gwynedd 017,35_49,2,487
W02000026,2021,Gwynedd 017,50_64,2,831
W02000026,2021,Gwynedd 017,65_plus,2,1325
W02000026,2023,Gwynedd 017,16_24,1,292
W02000026,2023,Gwynedd 017,25_34,1,277
W02000026,2023,Gwynedd 017,35_49,1,450
W02000026,2023,Gwynedd 017,50_64,1,848
W02000026,2023,Gwynedd 017,65_plus,1,1133
W02000026,2023,Gwynedd 017,16_24,2,227
W02000026,2023,Gwynedd 017,25_34,2,264
W02000026,2023,Gwynedd 017,35_49,2,463
W02000026,2023,Gwynedd 017,50_64,2,857
W02000026,2023,Gwynedd 017,65_plus,2,1346
W02000026,2025,Gwynedd 017,16_24,1,302
W02000026,2025,Gwynedd 017,25_34,1,274
W02000026,2025,Gwynedd 017,35_49,1,464
W02000026,2025,Gwynedd 017,50_64,1,861
W02000026,2025,Gwynedd 017,65_plus,1,1166
W02000026,2025,Gwynedd 017,16_24,2,248
W02000026,2025,Gwynedd 017,25_34,2,301
W02000026,2025,Gwynedd 017,35_49,2,456
W02000026,2025,Gwynedd 017,50_64,2,882
W02000026,2025,Gwynedd 017,65_plus,2,1395
W02000027,2021,Conwy 001,16_24,1,402
W02000027,2021,Conwy 001,25_34,1,441
W02000027,2021,Conwy 001,35_49,1,699
W02000027,2021,Conwy 001,50_64,1,932
W02000027,2021,Conwy 001,65_plus,1,1095
W02000027,2021,Conwy 001,16_24,2,366
W02000027,2021,Conwy 001,25_34,2,445
W02000027,2021,Conwy 001,35_49,2,675
W02000027,2021,Conwy 001,50_64,2,962
W02000027,2021,Conwy 001,65_plus,2,1438
W02000027,2023,Conwy 001,16_24,1,442
W02000027,2023,Conwy 001,25_34,1,429
W02000027,2023,Conwy 001,35_49,1,701
W02000027,2023,Conwy 001,50_64,1,956
W02000027,2023,Conwy 001,65_plus,1,1069
W02000027,2023,Conwy 001,16_24,2,344
W02000027,2023,Conwy 001,25_34,2,442
W02000027,2023,Conwy 001,35_49,2,654
W02000027,2023,Conwy 001,50_64,2,977
W02000027,2023,Conwy 001,65_plus,2,1431
W02000027,2025,Conwy 001,16_24,1,421
W02000027,2025,Conwy 001,25_34,1,444
W02000027,2025,Conwy 001,35_49,1,721
W02000027,2025,Conwy 001,50_64,1,956
W02000027,2025,Conwy 001,65_plus,1,1071
W02000027,2025,Conwy 001,16_24,2,353
W02000027,2025,Conwy 001,25_34,2,434
W02000027,2025,Conwy 001,35_49,2,662
W02000027,2025,Conwy 001,50_64,2,956
W02000027,2025,Conwy 001,65_plus,2,1435
W02000028,2021,Conwy 002,16_24,1,320
W02000028,2021,Conwy 002,25_34,1,284
W02000028,2021,Conwy 002,35_49,1,508
W02000028,2021,Conwy 002,50_64,1,665
W02000028,2021,Conwy 002,65_plus,1,837
W02000028,2021,Conwy 002,16_24,2,334
W02000028,2021,Conwy 002,25_34,2,335
W02000028,2021,Conwy 002,35_49,2,564
W02000028,2021,Conwy 002,50_64,2,765
W02000028,2021,Conwy 002,65_plus,2,1043
W02000028,2023,Conwy 002,16_24,1,349
W02000028,2023,Conwy 002,25_34,1,278
W02000028,2023,Conwy 002,35_49,1,455
W02000028,2023,Conwy 002,50_64,1,664
W02000028,2023,Conwy 002,65_plus,1,850
W02000028,2023,Conwy 002,16_24,2,308
W02000028,2023,Conwy 002,25_34,2,311
W02000028,2023,Conwy 002,35_49,2,554
W02000028,2023,Conwy 002,50_64,2,806
W02000028,2023,Conwy 002,65_plus,2,1034
W02000028,2025,Conwy 002,16_24,1,337
W02000028,2025,Conwy 002,25_34,1,291
W02000028,2025,Conwy 002,35_49,1,465
W02000028,2025,Conwy 002,50_64,1,670
W02000028,2025,Conwy 002,65_plus,1,854
W02000028,2025,Conwy 002,16_24,2,322
W02000028,2025,Conwy 002,25_34,2,316
W02000028,2025,Conwy 002,35_49,2,544
W02000028,2025,Conwy 002,50_64,2,775
W02000028,2025,Conwy 002,65_plus,2,1101
W02000029,2021,Conwy 003,16_24,1,266
W02000029,2021,Conwy 003,25_34,1,260
W02000029,2021,Conwy 003,35_49,1,446
W02000029,2021,Conwy 003,50_64,1,638
W02000029,2021,Conwy 003,65_plus,1,886
W02000029,2021,Conwy 003,16_24,2,235
W02000029,2021,Conwy 003,25_34,2,250
W02000029,2021,Conwy 003,35_49,2,476
W02000029,2021,Conwy 003,50_64,2,700
W02000029,2021,Conwy 003,65_plus,2,1128
W02000029,2023,Conwy 003,16_24,1,242
W02000029,2023,Conwy 003,25_34,1,241
W02000029,2023,Conwy 003,35_49,1,397
W02000029,2023,Conwy 003,50_64,1,657
W02000029,2023,Conwy 003,65_plus,1,911
W02000029,2023,Conwy 003,16_24,2,219
W02000029,2023,Conwy 003,25_34,2,242
W02000029,2023,Conwy 003,35_49,2,440
W02000029,2023,Conwy 003,50_64,2,748
W02000029,2023,Conwy 003,65_plus,2,1126
W02000029,2025,Conwy 003,16_24,1,233
W02000029,2025,Conwy 003,25_34,1,232
W02000029,2025,Conwy 003,35_49,1,420
W02000029,2025,Conwy 003,50_64,1,636
W02000029,2025,Conwy 003,65_plus,1,947
W02000029,2025,Conwy 003,16_24,2,212
W02000029,2025,Conwy 003,25_34,2,244
W02000029,2025,Conwy 003,35_49,2,428
W02000029,2025,Conwy 003,50_64,2,694
W02000029,2025,Conwy 003,65_plus,2,1173
W02000030,2021,Conwy 004,16_24,1,227
W02000030,2021,Conwy 004,25_34,1,226
W02000030,2021,Conwy 004,35_49,1,419
W02000030,2021,Conwy 004,50_64,1,573
W02000030,2021,Conwy 004,65_plus,1,924
W02000030,2021,Conwy 004,16_24,2,204
W02000030,2021,Conwy 004,25_34,2,248
W02000030,2021,Conwy 004,35_49,2,388
W02000030,2021,Conwy 004,50_64,2,656
W02000030,2021,Conwy 004,65_plus,2,1222
W02000030,2023,Conwy 004,16_24,1,225
W02000030,2023,Conwy 004,25_34,1,206
W02000030,2023,Conwy 004,35_49,1,426
W02000030,2023,Conwy 004,50_64,1,589
W02000030,2023,Conwy 004,65_plus,1,947
W02000030,2023,Conwy 004,16_24,2,191
W02000030,2023,Conwy 004,25_34,2,248
W02000030,2023,Conwy 004,35_49,2,404
W02000030,2023,Conwy 004,50_64,2,657
W02000030,2023,Conwy 004,65_plus,2,1219
W02000030,2025,Conwy 004,16_24,1,222
W02000030,2025,Conwy 004,25_34,1,206
W02000030,2025,Conwy 004,35_49,1,432
W02000030,2025,Conwy 004,50_64,1,589
W02000030,2025,Conwy 004,65_plus,1,963
W02000030,2025,Conwy 004,16_24,2,203
W02000030,2025,Conwy 004,25_34,2,222
W02000030,2025,Conwy 004,35_49,2,377
W02000030,2025,Conwy 004,50_64,2,656
W02000030,2025,Conwy 004,65_plus,2,1216
W02000031,2021,Conwy 005,16_24,1,390
W02000031,2021,Conwy 005,25_34,1,383
W02000031,2021,Conwy 005,35_49,1,577
W02000031,2021,Conwy 005,50_64,1,902
W02000031,2021,Conwy 005,65_plus,1,1112
W02000031,2021,Conwy 005,16_24,2,387
W02000031,2021,Conwy 005,25_34,2,393
W02000031,2021,Conwy 005,35_49,2,647
W02000031,2021,Conwy 005,50_64,2,975
W02000031,2021,Conwy 005,65_plus,2,1217
W02000031,2023,Conwy 005,16_24,1,417
W02000031,2023,Conwy 005,25_34,1,371
W02000031,2023,Conwy 005,35_49,1,538
W02000031,2023,Conwy 005,50_64,1,899
W02000031,2023,Conwy 005,65_plus,1,1111
W02000031,2023,Conwy 005,16_24,2,367
W02000031,2023,Conwy 005,25_34,2,399
W02000031,2023,Conwy 005,35_49,2,627
W02000031,2023,Conwy 005,50_64,2,976
W02000031,2023,Conwy 005,65_plus,2,1207
W02000031,2025,Conwy 005,16_24,1,387
W02000031,2025,Conwy 005,25_34,1,386
W02000031,2025,Conwy 005,35_49,1,539
W02000031,2025,Conwy 005,50_64,1,899
W02000031,2025,Conwy 005,65_plus,1,1137
W02000031,2025,Conwy 005,16_24,2,349
W02000031,2025,Conwy 005,25_34,2,372
W02000031,2025,Conwy 005,35_49,2,632
W02000031,2025,Conwy 005,50_64,2,986
W02000031,2025,Conwy 005,65_plus,2,1262
W02000032,2021,Conwy 006,16_24,1,348
W02000032,2021,Conwy 006,25_34,1,378
W02000032,2021,Conwy 006,35_49,1,610
W02000032,2021,Conwy 006,50_64,1,865
W02000032,2021,Conwy 006,65_plus,1,1192
W02000032,2021,Conwy 006,16_24,2,352
W02000032,2021,Conwy 006,25_34,2,425
W02000032,2021,Conwy 006,35_49,2,709
W02000032,2021,Conwy 006,50_64,2,963
W02000032,2021,Conwy 006,65_plus,2,1435
W02000032,2023,Conwy 006,16_24,1,324
W02000032,2023,Conwy 006,25_34,1,372
W02000032,2023,Conwy 006,35_49,1,587
W02000032,2023,Conwy 006,50_64,1,886
W02000032,2023,Conwy 006,65_plus,1,1193
W02000032,2023,Conwy 006,16_24,2,338
W02000032,2023,Conwy 006,25_34,2,426
W02000032,2023,Conwy 006,35_49,2,669
W02000032,2023,Conwy 006,50_64,2,994
W02000032,2023,Conwy 006,65_plus,2,1438
W02000032,2025,Conwy 006,16_24,1,336
W02000032,2025,Conwy 006,25_34,1,365
W02000032,2025,Conwy 006,35_49,1,618
W02000032,2025,Conwy 006,50_64,1,842
W02000032,2025,Conwy 006,65_plus,1,1230
W02000032,2025,Conwy 006,16_24,2,335
W02000032,2025,Conwy 006,25_34,2,418
W02000032,2025,Conwy 006,35_49,2,717
W02000032,2025,Conwy 006,50_64,2,986
W02000032,2025,Conwy 006,65_plus,2,1481
W02000033,2021,Conwy 007,16_24,1,363
W02000033,2021,Conwy 007,25_34,1,440
W02000033,2021,Conwy 007,35_49,1,574
W02000033,2021,Conwy 007,50_64,1,736
W02000033,2021,Conwy 007,65_plus,1,647
W02000033,2021,Conwy 007,16_24,2,370
W02000033,2021,Conwy 007,25_34,2,420
W02000033,2021,Conwy 007,35_49,2,562
W02000033,2021,Conwy 007,50_64,2,671
W02000033,2021,Conwy 007,65_plus,2,833
W02000033,2023,Conwy 007,16_24,1,389
W02000033,2023,Conwy 007,25_34,1,447
W02000033,2023,Conwy 007,35_49,1,567
W02000033,2023,Conwy 007,50_64,1,749
W02000033,2023,Conwy 007,65_plus,1,689
W02000033,2023,Conwy 007,16_24,2,386
W02000033,2023,Conwy 007,25_34,2,441
W02000033,2023,Conwy 007,35_49,2,530
W02000033,2023,Conwy 007,50_64,2,680
W02000033,2023,Conwy 007,65_plus,2,810
W02000033,2025,Conwy 007,16_24,1,379
W02000033,2025,Conwy 007,25_34,1,455
W02000033,2025,Conwy 007,35_49,1,580
W02000033,2025,Conwy 007,50_64,1,737
W02000033,2025,Conwy 007,65_plus,1,695
W02000033,2025,Conwy 007,16_24,2,357
W02000033,2025,Conwy 007,25_34,2,471
W02000033,2025,Conwy 007,35_49,2,580
W02000033,2025,Conwy 007,50_64,2,643
W02000033,2025,Conwy 007,65_plus,2,879
W02000034,2021,Conwy 008,16_24,1,449
W02000034,2021,Conwy 008,25_34,1,445
W02000034,2021,Conwy 008,35_49,1,660
W02000034,2021,Conwy 008,50_64,1,803
W02000034,2021,Conwy 008,65_plus,1,857
W02000034,2021,Conwy 008,16_24,2,331
W02000034,2021,Conwy 008,25_34,2,409
W02000034,2021,Conwy 008,35_49,2,649
W02000034,2021,Conwy 008,50_64,2,938
W02000034,2021,Conwy 008,65_plus,2,1025
W02000034,2023,Conwy 008,16_24,1,410
W02000034,2023,Conwy 008,25_34,1,385
W02000034,2023,Conwy 008,35_49,1,651
W02000034,2023,Conwy 008,50_64,1,796
W02000034,2023,Conwy 008,65_plus,1,898
W02000034,2023,Conwy 008,16_24,2,308
W02000034,2023,Conwy 008,25_34,2,373
W02000034,2023,Conwy 008,35_49,2,666
W02000034,2023,Conwy 008,50_64,2,946
W02000034,2023,Conwy 008,65_plus,2,1026
W02000034,2025,Conwy 008,16_24,1,397
W02000034,2025,Conwy 008,25_34,1,387
W02000034,2025,Conwy 008,35_49,1,660
W02000034,2025,Conwy 008,50_64,1,819
W02000034,2025,Conwy 008,65_plus,1,943
W02000034,2025,Conwy 008,16_24,2,316
W02000034,2025,Conwy 008,25_34,2,376
W02000034,2025,Conwy 008,35_49,2,659
W02000034,2025,Conwy 008,50_64,2,939
W02000034,2025,Conwy 008,65_plus,2,1082
W02000035,2021,Conwy 009,16_24,1,490
W02000035,2021,Conwy 009,25_34,1,462
W02000035,2021,Conwy 009,35_49,1,705
W02000035,2021,Conwy 009,50_64,1,876
W02000035,2021,Conwy 009,65_plus,1,862
W02000035,2021,Conwy 009,16_24,2,411
W02000035,2021,Conwy 009,25_34,2,530
W02000035,2021,Conwy 009,35_49,2,816
W02000035,2021,Conwy 009,50_64,2,990
W02000035,2021,Conwy 009,65_plus,2,990
W02000035,2023,Conwy 009,16_24,1,501
W02000035,2023,Conwy 009,25_34,1,466
W02000035,2023,Conwy 009,35_49,1,705
W02000035,2023,Conwy 009,50_64,1,881
W02000035,2023,Conwy 009,65_plus,1,870
W02000035,2023,Conwy 009,16_24,2,399
W02000035,2023,Conwy 009,25_34,2,521
W02000035,2023,Conwy 009,35_49,2,791
W02000035,2023,Conwy 009,50_64,2,1008
W02000035,2023,Conwy 009,65_plus,2,997
W02000035,2025,Conwy 009,16_24,1,504
W02000035,2025,Conwy 009,25_34,1,466
W02000035,2025,Conwy 009,35_49,1,691
W02000035,2025,Conwy 009,50_64,1,919
W02000035,2025,Conwy 009,65_plus,1,902
W02000035,2025,Conwy 009,16_24,2,442
W02000035,2025,Conwy 009,25_34,2,522
W02000035,2025,Conwy 009,35_49,2,797
W02000035,2025,Conwy 009,50_64,2,1012
W02000035,2025,Conwy 009,65_plus,2,1012
W02000036,2021,Conwy 010,16_24,1,424
W02000036,2021,Conwy 010,25_34,1,536
W02000036,2021,Conwy 010,35_49,1,689
W02000036,2021,Conwy 010,50_64,1,1061
W02000036,2021,Conwy 010,65_plus,1,1731
W02000036,2021,Conwy 010,16_24,2,434
W02000036,2021,Conwy 010,25_34,2,591
W02000036,2021,Conwy 010,35_49,2,801
W02000036,2021,Conwy 010,50_64,2,1214
W02000036,2021,Conwy 010,65_plus,2,2000
W02000036,2023,Conwy 010,16_24,1,436
W02000036,2023,Conwy 010,25_34,1,583
W02000036,2023,Conwy 010,35_49,1,743
W02000036,2023,Conwy 010,50_64,1,1115
W02000036,2023,Conwy 010,65_plus,1,1707
W02000036,2023,Conwy 010,16_24,2,426
W02000036,2023,Conwy 010,25_34,2,653
W02000036,2023,Conwy 010,35_49,2,820
W02000036,2023,Conwy 010,50_64,2,1240
W02000036,2023,Conwy 010,65_plus,2,2063
W02000036,2025,Conwy 010,16_24,1,470
W02000036,2025,Conwy 010,25_34,1,582
W02000036,2025,Conwy 010,35_49,1,801
W02000036,2025,Conwy 010,50_64,1,1110
W02000036,2025,Conwy 010,65_plus,1,1729
W02000036,2025,Conwy 010,16_24,2,461
W02000036,2025,Conwy 010,25_34,2,655
W02000036,2025,Conwy 010,35_49,2,872
W02000036,2025,Conwy 010,50_64,2,1274
W02000036,2025,Conwy 010,65_plus,2,2085
W02000037,2021,Conwy 011,16_24,1,378
W02000037,2021,Conwy 011,25_34,1,434
W02000037,2021,Conwy 011,35_49,1,628
W02000037,2021,Conwy 011,50_64,1,724
W02000037,2021,Conwy 011,65_plus,1,679
W02000037,2021,Conwy 011,16_24,2,311
W02000037,2021,Conwy 011,25_34,2,487
W02000037,2021,Conwy 011,35_49,2,652
W02000037,2021,Conwy 011,50_64,2,793
W02000037,2021,Conwy 011,65_plus,2,799
W02000037,2023,Conwy 011,16_24,1,345
W02000037,2023,Conwy 011,25_34,1,459
W02000037,2023,Conwy 011,35_49,1,576
