area_id,time_id,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width
W02000042,2021,0.03809828722141878,1.2744487766312243e-4,0.013527809815666751,0.05918636321876307,0.04565855340309632
W02000043,2021,0.04468164540249708,1.1450436848012146e-4,0.02222667703660624,0.06640027416247413,0.04417359712586789
W02000044,2021,0.04173606618609245,1.1991895453607068e-4,0.018841938098535668,0.06354377460491661,0.044701836506380946
W02000045,2021,0.0463397074969989,1.56134054018014e-4,0.01813610831663125,0.06920776338939372,0.05107165507276247
W02000047,2021,0.05967396801009231,1.6766711518596459e-4,0.03286228110304244,0.0833104039126601,0.05044812280961766
W02000049,2021,0.047720167831010664,1.1308210609052878e-4,0.02589657539807526,0.0703172693402504,0.04442069394217514
W02000050,2021,0.04719018550377401,1.1954208460254868e-4,0.024706970682556836,0.06725172644542943,0.04254475576287259
W02000051,2021,0.04090493071430166,1.2103124042716817e-4,0.015632410213199735,0.06173995395274096,0.04610754373954123
W02000052,2021,0.052626493318712816,1.060144448584702e-4,0.03390924885523074,0.0729412977893448,0.03903204893411406
W02000053,2021,0.04613407437364996,1.1855360533937617e-4,0.021746395517781784,0.06924328103997131,0.04749688552218952
W02000054,2021,0.044388216347887983,1.1602081895805215e-4,0.024036771059769556,0.06691573328559366,0.04287896222582411
W02000055,2021,0.04833757171862055,1.1592687498487514e-4,0.02660211960234092,0.06966095368367156,0.04305883408133064
W02000056,2021,0.047725759224784885,1.105320201425164e-4,0.02803066570144056,0.06930884027298778,0.04127817457154722
W02000057,2021,0.04341278104447172,1.293240344255624e-4,0.020604606542190436,0.06586142411341031,0.045256817571219875
W02000058,2021,0.04539849736514325,1.2230740946855945e-4,0.023951932776616433,0.06813227720802005,0.04418034443140362
W02000059,2021,0.04938764302159435,1.0480252132040853e-4,0.03030643156125007,0.07155329233528449,0.041246860774034416
W02000060,2021,0.05299127237980154,1.1408180978534371e-4,0.032158485264703385,0.07269868353665249,0.0405401982719491
W02000061,2021,0.056197039787571935,1.2209530170321597e-4,0.034142061205451685,0.07803240733724001,0.04389034613178833
W02000062,2021,0.04831770333891168,1.026089213138131e-4,0.025009084183840583,0.06730173626433264,0.04229265208049206
W02000063,2021,0.04372495776053208,1.1443075658687712e-4,0.025503441335615766,0.06507474811533243,0.03957130677971666
W02000064,2021,0.05636625624002014,1.3076673764009003e-4,0.035278884089821286,0.0779162328731269,0.04263734878330562
W02000065,2021,0.05398149854082985,1.2031263050958365e-4,0.033534103595828355,0.07413816768461245,0.0406040640887841
W02000066,2021,0.054802768170489985,1.1677612846814568e-4,0.03474192205334198,0.07747281795379135,0.04273089590044937
W02000067,2021,0.049767600430176466,1.316975507934798e-4,0.025665368301153568,0.07172602507115866,0.04606065677000509
W02000068,2021,0.051152881175074945,1.178340589889406e-4,0.02797580983831039,0.07381866136603171,0.04584285152772132
W02000069,2021,0.04718595149082776,1.1117231457339485e-4,0.024396306312240986,0.06883480527059185,0.044438498958350864
W02000070,2021,0.04864064011828179,1.0856202330399581e-4,0.026391975938143922,0.06937577258652618,0.042983796648382255
W02000071,2021,0.04517086274296223,1.124354128775368e-4,0.024379419939892295,0.0641336228153849,0.039754202875492604
W02000072,2021,0.05633209849798029,1.2521770427642389e-4,0.03293768462469329,0.0795918117814235,0.0466541271567302
W02000073,2021,0.04796105008322132,1.2196555121345653e-4,0.023771274254885066,0.06956079158309772,0.04578951732821265
W02000074,2021,0.05147309773105837,1.2848997717039234e-4,0.0301560448268939,0.0741840430654992,0.044027998238605294
W02000075,2021,0.05017909220064806,1.0653423160775665e-4,0.030200286510731148,0.0710969199515056,0.04089663344077446
W02000076,2021,0.04648936836638249,1.248570647864208e-4,0.026275400955472282,0.07171733273959277,0.04544193178412049
W02000077,2021,0.04748182721414006,1.1003869043436083e-4,0.0289319788430328,0.0687899494434519,0.0398579706004191
W02000080,2021,0.05467641595757484,1.2522607204243813e-4,0.03468478735603583,0.07817904096219537,0.04349425360615954
W02000081,2021,0.054269729985777906,1.1283669070968364e-4,0.036437234363224186,0.07641073927855498,0.03997350491533079
W02000082,2021,0.05643724782645724,1.401545506823445e-4,0.03209302453674673,0.07736570173335557,0.04527267719660884
