area_id,time_id,msoa_name,direct_estimate,variance,n,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width,fh_std_resid
W02000172,2021,Swansea 005,0.09428135406700092,0.00865036864405945,8,0.09755074986666021,0.0016900599330150442,0.01689128444388073,0.17841958649069561,0.1615283020468149,-0.03215127726634232
W02000173,2021,Swansea 006,0.31339800305349097,0.04472444693261124,12,0.10761899350575171,0.0017793358676119373,0.025402122355007953,0.19118765094014825,0.16578552858514028,0.954238493462721
W02000174,2021,Swansea 007,0.06210812928663949,0.0037572545052504,13,0.08734229592893765,0.0013069641301767562,0.0164416152840942,0.15838824516069488,0.14194662987660067,-0.35459511082066303
W02000175,2021,Swansea 008,0,0,3,0.11296261360462809,0.0020823472721670025,0.023474597445082762,0.20289277278441936,0.1794181753393366,-2.475472766591395
W02000176,2021,Swansea 009,0.3415309764087192,0.06091412099118625,7,0.11564156856244522,0.0018370632585621698,0.03225987097846496,0.20073258731656954,0.16847271633810457,0.901747410383446
W02000177,2021,Swansea 010,0,0,8,0.09026824657352318,0.0020702564794044965,0.001009220059863633,0.1799381858614747,0.17892896580161105,-1.9839144025158235
W02000178,2021,Swansea 011,0.10557749277367684,0.00973051594575015,13,0.10891551900915634,0.0017310971534794696,0.027231096986695708,0.1907120383294627,0.163480941342767,-0.031179336823186195
W02000179,2021,Swansea 012,0.08944517479268621,0.00754761580464424,10,0.05541075340939407,9.32489647781481e-4,-0.004753599256812173,0.11507169564221711,0.1198252948990293,0.3695879007004601
W02000180,2021,Swansea 013,0,0,5,0.09699651965347922,0.0015692103145769647,0.019259541327671936,0.17487920718147199,0.15561966585380005,-2.4485871978032527
W02000181,2021,Swansea 014,0,0,5,0.08936037844039278,0.0015126617763319627,0.012938933817574091,0.1656840813461354,0.15274514752856133,-2.297598203317262
W02000182,2021,Swansea 015,0.03075304023895119,0.00112422444029347,11,0.04276523738796404,5.580174805048923e-4,-0.0037157497342679147,0.08893655468088389,0.0926523044151518,-0.29287225140800194
W02000183,2021,Swansea 016,0,0,11,0.11714504258534061,0.0016971150890469704,0.0362696221414973,0.198146363229423,0.1618767410879257,-2.843598439275462
W02000184,2021,Swansea 017,0.1945492170053909,0.03330182419997291,5,0.11554127098840208,0.0017157577613820636,0.03475604576375975,0.19752326984939939,0.16276722408563965,0.4222092021282113
W02000185,2021,Swansea 018,0,0,12,0.11071606950469122,0.002059252712780197,0.022289733454454244,0.2006889925639862,0.17839925910953197,-2.439809040693615
W02000186,2021,Swansea 019,0.1650752298991866,0.02123591473622745,11,0.1318793729444967,0.0017090232172447019,0.05102617457898277,0.21340168431981,0.1623755097408272,0.21914947807068574
W02000188,2021,Swansea 021,0.02512028909033901,6.998130632569989e-4,10,0.054362240128207506,5.203938246224863e-4,0.009482138391002995,0.09895531348731602,0.08947317509631303,-0.8371236460176649
W02000189,2021,Swansea 022,0,0,10,0.12234245949562637,0.002085163858872916,0.032974451380467174,0.21247280753268732,0.17949835615222015,-2.6792122027699428
W02000191,2021,Swansea 024,0.3988146059280348,0.04014108920948344,8,0.1782837560134708,0.002087927421268114,0.08947668553023429,0.26897869221017356,0.17950200667993926,1.073158493322139
W02000192,2021,Swansea 025,0.08772431892535032,0.00746695727101445,10,0.13413954294179123,0.0015407868621018365,0.05679829177676968,0.21086068785401568,0.154062396077246,-0.4890490618469107
W02000193,2021,Swansea 026,0.3583113814135157,0.03493154188568444,10,0.17315938705881673,0.002202118439454458,0.08099037513576722,0.26520495126011584,0.1842145761243486,0.9608254858020475
W02000194,2021,Swansea 027,0,0,7,0.1251834656565578,0.00221025263381347,0.03288795035516606,0.21771133577173024,0.18482338541656418,-2.662723138838285
W02000195,2021,Swansea 028,0.10947433149693314,0.0065984111173372,13,0.12886293400829066,0.0011863619945729732,0.06156748262131337,0.1967266501462196,0.13515916752490623,-0.21974728976000113
W02000196,2021,Swansea 029,0,0,7,0.11268132193781227,0.0023383658685803242,0.0177193382037953,0.2079183973030123,0.19019905909921697,-2.3302134338895724
W02000197,2021,Swansea 030,0,0,7,0.10630234509182865,0.002186887306598229,0.014547148876739663,0.19841887256026636,0.1838717236835267,-2.2731581063121427
W02000198,2021,Swansea 031,0.17904818711813564,0.01186535148014989,11,0.14098220508568596,0.001935420667348694,0.05523130393669462,0.22807385538243508,0.17284255144574046,0.3240300929933884
W02000200,2021,Neath Port Talbot 002,0.1350110123263027,0.01593009202442366,8,0.03800825926829091,8.109910428313721e-4,-0.018202234310541583,0.09352745831004741,0.11172969262058899,0.7497082407182725
W02000201,2021,Neath Port Talbot 003,0,0,12,0.10175170256055113,0.0018755570708153602,0.016888200898109565,0.18724493697430017,0.17035673607619062,-2.3495059161600858
W02000202,2021,Neath Port Talbot 004,0.2437751959290285,0.02544080132501822,9,0.1270392689413415,0.0017625779508128154,0.04567059152155817,0.2107423844619724,0.16507179294041424,0.7077715606787361
W02000204,2021,Neath Port Talbot 006,0.1782666596818152,0.02778396467983425,6,0.10411174828525925,0.0018092372925359557,0.02095896283618602,0.18816173739491232,0.16720277455872629,0.4310661703932959
W02000205,2021,Neath Port Talbot 007,0.35840498484678074,0.04385432942156078,6,0.11827593226320547,0.0017958197815755063,0.03586283977181473,0.2024482873353592,0.16658544756354446,1.1238894816520162
W02000206,2021,Neath Port Talbot 008,0.07142232075243102,0.0027191382455396,14,0.29536729114898,8.338808886584754e-4,0.2392915375528039,0.35247212741175454,0.11318058985895063,-3.757011633659174
W02000207,2021,Neath Port Talbot 009,0.25905486006221407,0.02018704851764841,10,0.12225996287503271,0.0014342055420280273,0.04809005769656487,0.1968019806107485,0.14871192291418361,0.9303137874983154
W02000208,2021,Neath Port Talbot 010,0.06567448442388035,0.00435618132141005,8,0.10558962470968167,0.0014244356861847684,0.03149698184401194,0.1796715756208448,0.14817459377683284,-0.5249894327759825
W02000210,2021,Neath Port Talbot 012,0.16203712282595134,0.02539782339713333,6,0.13564645237373904,0.0017202232404403483,0.05456834613623407,0.21747982519122733,0.16291147905499326,0.16025855477448034
W02000211,2021,Neath Port Talbot 013,0.23553312616071945,0.01659358717647248,12,0.1309736071395566,0.0015279964032422697,0.05434432638077924,0.2078498520197959,0.15350552563901665,0.77672181620443
W02000212,2021,Neath Port Talbot 014,0.2677788171470654,0.02614717165176611,10,0.13094324873938692,0.0011994043753199984,0.06323323401443091,0.19921558256925148,0.13598234855482055,0.8274609773283277
W02000213,2021,Neath Port Talbot 015,0.05389160108305756,0.00299139629101427,8,0.08202888716352351,9.294157093671018e-4,0.021996773840584863,0.14162013339816182,0.11962335955757696,-0.44935977854155584
W02000214,2021,Neath Port Talbot 016,0.06823242992753273,0.00496713397966649,6,0.09530247538206948,9.608741670174751e-4,0.03436359102693289,0.15599035892487448,0.12162676789794158,-0.3515884414526731
W02000215,2021,Neath Port Talbot 017,0.29535108093288087,0.03444030204686686,6,0.1322068421821266,0.0020663794427896523,0.04325007970163326,0.22196679581898393,0.17871671611735068,0.8538578262618158
W02000216,2021,Neath Port Talbot 018,0.1939132220476324,0.0146557278124347,10,0.12729968910386458,0.0015044229934547335,0.05142564892065313,0.20378686195457762,0.1523612130339245,0.52401022694489
W02000217,2021,Neath Port Talbot 019,0.09387957998462136,0.00896470657534745,6,0.11291374928992885,0.001648099847839389,0.03305628129251324,0.19258429213304978,0.15952801084053653,-0.1847646171949725
W02000218,2021,Bridgend 001,0.15800958585742095,0.01255934277332099,10,0.11367686189525641,0.0013578817633745925,0.041389397438424264,0.18609680907707354,0.14470741163864928,0.37579249257157166
W02000219,2021,Bridgend 002,0.3443152298894676,0.0426693919353435,7,0.10851333234224196,0.0013974910326884653,0.03507428552391091,0.18188654221871386,0.14681225669480297,1.1232880263241811
W02000220,2021,Bridgend 003,0.3163729247039421,0.04674368472405334,5,0.1258337726106272,0.001866804761462296,0.04177088129840471,0.21164774106570453,0.16987685976729983,0.864209888160422
W02000221,2021,Bridgend 004,0.1706260169161869,0.02459766896340362,6,0.12544196609018549,0.0016626668255685336,0.045828696380567926,0.20609194406796072,0.1602632476873928,0.278827128392724
W02000222,2021,Bridgend 005,0.19854904870901657,0.01952349031918925,8,0.11983536870798674,0.0015485583247358008,0.042890905827089765,0.197507339894595,0.15461643406750525,0.5422465990375822
W02000223,2021,Bridgend 006,0.08401065019598318,0.00655594113393967,12,0.10516403634188481,0.0012449514428890722,0.03581627748658994,0.17436614012181267,0.13854986263522273,-0.2395012302526064
W02000224,2021,Bridgend 007,0.7152273905640969,0.02567485584309066,8,0.15589294799053977,0.0019095488147050676,0.07181883348416729,0.2435968587163303,0.171778025232163,3.367749306985426
W02000225,2021,Bridgend 008,0.17185562126867276,0.01169144608310289,15,0.1265598060117926,0.0017282871547635165,0.04542108252537383,0.20877624039703443,0.1633551578716606,0.3910084467062329
W02000226,2021,Bridgend 009,0.1877215164823944,0.0112726673227187,13,0.08028021375695307,7.653173165038741e-4,0.02583068144938082,0.1343683506429913,0.10853766919361048,0.9792517877987332
W02000227,2021,Bridgend 010,0.39761037884404415,0.03566960811240275,11,0.11598977566583545,0.001310051377713041,0.045089578328590674,0.18720728299999312,0.14211770467140245,1.4644783995771322
W02000228,2021,Bridgend 011,0.4101397733803831,0.07212175581950968,6,0.11878962980217299,0.001545951429387314,0.04195768289341553,0.19642542465233143,0.1544677417589159,1.0734372443954499
W02000229,2021,Bridgend 012,0.372596028853177,0.05143712390680408,10,0.051947603995039664,5.077884525082205e-4,0.007636673382989186,0.09601954333028816,0.08838286994729896,1.4068817690594322
W02000230,2021,Bridgend 013,0.2016441058332007,0.03198579527481923,6,0.0746657639334552,7.955703147972212e-4,0.01912467392782278,0.12978508554312262,0.11066041161529985,0.7013198497369109
W02000231,2021,Bridgend 014,0.2472861559093759,0.02086188485061717,13,0.12319478346007902,0.0013436452488486403,0.05117849039215147,0.19510932553521787,0.1439308351430664,0.8327430470131479
W02000232,2021,Bridgend 015,0.2089893262583731,0.03245549152384563,7,0.12695192056548793,0.0013911399617149642,0.054129428858990844,0.20062146659539382,0.14649203773640296,0.44591716631371947
W02000233,2021,Bridgend 016,0.1889879167546872,0.01679458206755793,11,0.10679166361065873,0.0011390632574111038,0.040449160110722304,0.17290301727068225,0.13245385715995994,0.6137870663351129
W02000234,2021,Bridgend 017,0.23793242127900188,0.02837439863724711,7,0.14744409318567586,0.0018557066008475511,0.06370121002404533,0.23294949177044025,0.16924828174639492,0.5204424761988174
W02000235,2021,Bridgend 018,0.5408530781595624,0.05900934608218884,7,0.1254493570638575,0.001967510663215738,0.03885948939849623,0.21318229137010625,0.17432280197161001,1.682239653188954
W02000236,2021,Bridgend 019,0.7427696585151857,0.02582544992658348,12,0.15511913424828433,0.0016449341871774756,0.07653469714322723,0.23582759620505137,0.15929289906182414,3.5455756970505266
W02000237,2021,Vale of Glamorgan 001,0,0,6,0.13260296059920762,0.0015100053143988245,0.05660635096369307,0.20925007212367025,0.15264372115997718,-3.412431817735109
W02000238,2021,Vale of Glamorgan 002,0.0697226178451028,0.00512124616335283,10,0.11021228277397647,0.0011302709127847983,0.044062001025025985,0.17601605790100083,0.13195405687597483,-0.5120961041577987
W02000239,2021,Vale of Glamorgan 003,0.0878882555274812,0.00447735435358631,13,0.11715081606534364,0.0011605527387917695,0.05020567799651081,0.18393721873867652,0.1337315407421657,-0.389720604717396
W02000240,2021,Vale of Glamorgan 004,0.3842605519584914,0.02654797717361021,11,0.16154269885348038,0.0017945518230539773,0.07939093812847377,0.24585552928561927,0.16646459115714551,1.3229265478165548
W02000241,2021,Vale of Glamorgan 005,0.3254299456153663,0.02399623667622223,10,0.15186281639639465,0.0015967925388519419,0.07355454947651041,0.23045582875443077,0.15690127927792036,1.084942280552208
W02000242,2021,Vale of Glamorgan 006,0.23229378979409,0.02616522429055024,7,0.14202015964483716,0.0018937611387824552,0.057264568202970836,0.2282960368706896,0.1710314686677188,0.5389207744484015
W02000243,2021,Vale of Glamorgan 007,0.09583720050472132,0.00445311557213456,17,0.1097633532813444,0.0010745837974137538,0.045331594143729656,0.17397834329618211,0.12864674915245244,-0.18730913038998642
W02000244,2021,Vale of Glamorgan 008,0.0930599756826962,0.00814188401424482,11,0.12869756857412964,0.001417471811291097,0.05486491094668074,0.2027107308776056,0.14784581993092488,-0.36449707583910945
W02000245,2021,Vale of Glamorgan 009,0,0,6,0.1260073572797715,0.0016460850112904844,0.046394930742735374,0.20579642380525365,0.15940149306251827,-3.1057734506532477
W02000246,2021,Vale of Glamorgan 010,0.40298903120194407,0.04840920788628492,7,0.15048372822877382,0.001926447712157591,0.0654970077837502,0.2379860740415194,0.1724890662577692,1.1254666711893335
W02000247,2021,Vale of Glamorgan 011,0.5089711206498703,0.04487040727336258,6,0.14918785205400387,0.0016044430417194062,0.07136716495014113,0.22868779347546014,0.15732062852531903,1.6689063348222488
W02000248,2021,Vale of Glamorgan 012,0.09452546823005964,0.00857139382610514,8,0.1447370974581018,0.0015090057151738202,0.06863258215825883,0.2211447400222919,0.15251215786403305,-0.5001098867845677
W02000249,2021,Vale of Glamorgan 013,0,0,1,0.15347586635851077,0.0019835474003494433,0.0665985630988986,0.24162305612281754,0.17502449302391893,-3.446028001077428
W02000250,2021,Vale of Glamorgan 014,0.25625338871703796,0.05443056319780204,4,0.14015530750830513,0.0016710499337610452,0.060600656544892204,0.22121972222087322,0.160619065675981,0.49015943594384986
W02000251,2021,Vale of Glamorgan 015,0,0,12,0.14942399518413033,0.0018044805015423012,0.06661024497743252,0.23356686108259223,0.16695661610515972,-3.5175821375759178
W02000252,2021,Rhondda Cynon Taf 001,0,0,12,0.09853684509961555,0.001884781491065362,0.013040275179593205,0.18387961802145875,0.17083934284186553,-2.269698387011569
W02000253,2021,Rhondda Cynon Taf 002,0,0,8,0.10378214017713405,0.0019631885689626195,0.01666054185786546,0.19093710823367127,0.1742765663758058,-2.3422951226769784
W02000254,2021,Rhondda Cynon Taf 003,0.45613524911080167,0.07806328820345773,6,0.11132447870618224,0.0019223441147534824,0.025458936369194052,0.19792356988268606,0.172464633513492,1.2191996565167682
W02000255,2021,Rhondda Cynon Taf 004,0.21476578694195855,0.03247331881536928,9,0.11494204952376672,0.0016745833212214267,0.03488214422118806,0.19574919038828928,0.16086704616710124,0.540196556996682
W02000256,2021,Rhondda Cynon Taf 005,0.11179896075730704,0.01287202005263511,5,0.11494339530211774,0.0016419241969810215,0.03563711808762347,0.1949030723992582,0.1592659543116347,-0.026100560485911466
W02000257,2021,Rhondda Cynon Taf 006,0,0,4,0.10168464042574095,0.00154048293130213,0.024431240814353078,0.17866811350688971,0.15423687269253664,-2.5907583818746254
W02000258,2021,Rhondda Cynon Taf 007,0,0,8,0.10939007099395652,0.0018955010683179632,0.023953914322192876,0.19516759244569748,0.1712136781235046,-2.512556794355289
W02000259,2021,Rhondda Cynon Taf 008,0,0,8,0.08149291121970101,0.0014423068470491877,0.006355621296721389,0.15550395851464133,0.14914833721791992,-2.1458086913628627
W02000260,2021,Rhondda Cynon Taf 009,0.2524366414500395,0.01998260887720358,9,0.12313927991080878,0.0017868941717943919,0.040647415052127045,0.20683648040303587,0.16618906535090883,0.8763254108272758
W02000261,2021,Rhondda Cynon Taf 010,0,0,12,0.09004619390060434,0.0013214760050303236,0.018447705422246607,0.16119156802255766,0.14274386260031105,-2.477055399856077
W02000262,2021,Rhondda Cynon Taf 011,0,0,7,0.10635348768711438,0.0018290440120993824,0.02247855859802507,0.19058020522085692,0.16810164662283184,-2.4867931273185806
W02000263,2021,Rhondda Cynon Taf 012,0.14227615304313618,0.0098252087922224,10,0.10454461084498974,0.0012655976286943312,0.03469548963173931,0.17440076770026613,0.13970527806852684,0.35828035334687414
W02000264,2021,Rhondda Cynon Taf 013,0.08858266354524647,0.00730549835997708,11,0.11259866779497997,0.0015369007838064008,0.03577841287469262,0.18980304501149342,0.1540246321368008,-0.2553969427899042
W02000265,2021,Rhondda Cynon Taf 014,0.05132387244528289,0.0028207968927463,8,0.09121699055627083,0.0011022640806236763,0.025882331989432683,0.15620452893590442,0.13032219694647174,-0.6369208319962212
W02000266,2021,Rhondda Cynon Taf 015,0,0,5,0.12128098907744361,0.0017483961646488912,0.039680084112479294,0.2041038688468903,0.164423784734411,-2.9004995840183976
