cell_id,domain_id,age_group,sex,pop_count
W02000387_age_65_plus_sex_female,W02000387,age_65_plus,sex_female,620
W02000387_age_65_plus_sex_male,W02000387,age_65_plus,sex_male,584
W02000388_age_0_15_sex_female,W02000388,age_0_15,sex_female,509
W02000388_age_0_15_sex_male,W02000388,age_0_15,sex_male,457
W02000388_age_16_24_sex_female,W02000388,age_16_24,sex_female,301
W02000388_age_16_24_sex_male,W02000388,age_16_24,sex_male,271
W02000388_age_25_44_sex_female,W02000388,age_25_44,sex_female,741
W02000388_age_25_44_sex_male,W02000388,age_25_44,sex_male,667
W02000388_age_45_64_sex_female,W02000388,age_45_64,sex_female,839
W02000388_age_45_64_sex_male,W02000388,age_45_64,sex_male,755
W02000388_age_65_plus_sex_female,W02000388,age_65_plus,sex_female,663
W02000388_age_65_plus_sex_male,W02000388,age_65_plus,sex_male,597
W02000389_age_0_15_sex_female,W02000389,age_0_15,sex_female,866
W02000389_age_0_15_sex_male,W02000389,age_0_15,sex_male,789
W02000389_age_16_24_sex_female,W02000389,age_16_24,sex_female,507
W02000389_age_16_24_sex_male,W02000389,age_16_24,sex_male,462
W02000389_age_25_44_sex_female,W02000389,age_25_44,sex_female,1200
W02000389_age_25_44_sex_male,W02000389,age_25_44,sex_male,1094
W02000389_age_45_64_sex_female,W02000389,age_45_64,sex_female,1162
W02000389_age_45_64_sex_male,W02000389,age_45_64,sex_male,1059
W02000389_age_65_plus_sex_female,W02000389,age_65_plus,sex_female,675
W02000389_age_65_plus_sex_male,W02000389,age_65_plus,sex_male,616
W02000390_age_0_15_sex_female,W02000390,age_0_15,sex_female,476
W02000390_age_0_15_sex_male,W02000390,age_0_15,sex_male,438
W02000390_age_16_24_sex_female,W02000390,age_16_24,sex_female,526
W02000390_age_16_24_sex_male,W02000390,age_16_24,sex_male,485
W02000390_age_25_44_sex_female,W02000390,age_25_44,sex_female,640
W02000390_age_25_44_sex_male,W02000390,age_25_44,sex_male,590
W02000390_age_45_64_sex_female,W02000390,age_45_64,sex_female,761
W02000390_age_45_64_sex_male,W02000390,age_45_64,sex_male,701
W02000390_age_65_plus_sex_female,W02000390,age_65_plus,sex_female,844
W02000390_age_65_plus_sex_male,W02000390,age_65_plus,sex_male,777
W02000391_age_0_15_sex_female,W02000391,age_0_15,sex_female,526
W02000391_age_0_15_sex_male,W02000391,age_0_15,sex_male,450
W02000391_age_16_24_sex_female,W02000391,age_16_24,sex_female,2408
W02000391_age_16_24_sex_male,W02000391,age_16_24,sex_male,2056
W02000391_age_25_44_sex_female,W02000391,age_25_44,sex_female,1262
W02000391_age_25_44_sex_male,W02000391,age_25_44,sex_male,1077
W02000391_age_45_64_sex_female,W02000391,age_45_64,sex_female,562
W02000391_age_45_64_sex_male,W02000391,age_45_64,sex_male,480
W02000391_age_65_plus_sex_female,W02000391,age_65_plus,sex_female,322
W02000391_age_65_plus_sex_male,W02000391,age_65_plus,sex_male,275
W02000392_age_0_15_sex_female,W02000392,age_0_15,sex_female,679
W02000392_age_0_15_sex_male,W02000392,age_0_15,sex_male,632
W02000392_age_16_24_sex_female,W02000392,age_16_24,sex_female,543
W02000392_age_16_24_sex_male,W02000392,age_16_24,sex_male,505
W02000392_age_25_44_sex_female,W02000392,age_25_44,sex_female,1005
W02000392_age_25_44_sex_male,W02000392,age_25_44,sex_male,936
W02000392_age_45_64_sex_female,W02000392,age_45_64,sex_female,1248
W02000392_age_45_64_sex_male,W02000392,age_45_64,sex_male,1163
W02000392_age_65_plus_sex_female,W02000392,age_65_plus,sex_female,1069
W02000392_age_65_plus_sex_male,W02000392,age_65_plus,sex_male,996
W02000393_age_0_15_sex_female,W02000393,age_0_15,sex_female,735
W02000393_age_0_15_sex_male,W02000393,age_0_15,sex_male,650
W02000393_age_16_24_sex_female,W02000393,age_16_24,sex_female,398
W02000393_age_16_24_sex_male,W02000393,age_16_24,sex_male,352
W02000393_age_25_44_sex_female,W02000393,age_25_44,sex_female,1026
W02000393_age_25_44_sex_male,W02000393,age_25_44,sex_male,908
W02000393_age_45_64_sex_female,W02000393,age_45_64,sex_female,865
W02000393_age_45_64_sex_male,W02000393,age_45_64,sex_male,765
W02000393_age_65_plus_sex_female,W02000393,age_65_plus,sex_female,496
W02000393_age_65_plus_sex_male,W02000393,age_65_plus,sex_male,439
W02000394_age_0_15_sex_female,W02000394,age_0_15,sex_female,275
W02000394_age_0_15_sex_male,W02000394,age_0_15,sex_male,238
W02000394_age_16_24_sex_female,W02000394,age_16_24,sex_female,3197
W02000394_age_16_24_sex_male,W02000394,age_16_24,sex_male,2767
W02000394_age_25_44_sex_female,W02000394,age_25_44,sex_female,1101
W02000394_age_25_44_sex_male,W02000394,age_25_44,sex_male,953
W02000394_age_45_64_sex_female,W02000394,age_45_64,sex_female,336
W02000394_age_45_64_sex_male,W02000394,age_45_64,sex_male,291
W02000394_age_65_plus_sex_female,W02000394,age_65_plus,sex_female,219
W02000394_age_65_plus_sex_male,W02000394,age_65_plus,sex_male,190
W02000395_age_0_15_sex_female,W02000395,age_0_15,sex_female,636
W02000395_age_0_15_sex_male,W02000395,age_0_15,sex_male,601
W02000395_age_16_24_sex_female,W02000395,age_16_24,sex_female,365
W02000395_age_16_24_sex_male,W02000395,age_16_24,sex_male,346
W02000395_age_25_44_sex_female,W02000395,age_25_44,sex_female,1072
W02000395_age_25_44_sex_male,W02000395,age_25_44,sex_male,1013
W02000395_age_45_64_sex_female,W02000395,age_45_64,sex_female,832
W02000395_age_45_64_sex_male,W02000395,age_45_64,sex_male,787
W02000395_age_65_plus_sex_female,W02000395,age_65_plus,sex_female,523
W02000395_age_65_plus_sex_male,W02000395,age_65_plus,sex_male,495
W02000396_age_0_15_sex_female,W02000396,age_0_15,sex_female,405
W02000396_age_0_15_sex_male,W02000396,age_0_15,sex_male,421
W02000396_age_16_24_sex_female,W02000396,age_16_24,sex_female,1104
W02000396_age_16_24_sex_male,W02000396,age_16_24,sex_male,1150
W02000396_age_25_44_sex_female,W02000396,age_25_44,sex_female,1337
W02000396_age_25_44_sex_male,W02000396,age_25_44,sex_male,1393
W02000396_age_45_64_sex_female,W02000396,age_45_64,sex_female,562
W02000396_age_45_64_sex_male,W02000396,age_45_64,sex_male,585
W02000396_age_65_plus_sex_female,W02000396,age_65_plus,sex_female,274
W02000396_age_65_plus_sex_male,W02000396,age_65_plus,sex_male,286
W02000397_age_0_15_sex_female,W02000397,age_0_15,sex_female,551
W02000397_age_0_15_sex_male,W02000397,age_0_15,sex_male,496
W02000397_age_16_24_sex_female,W02000397,age_16_24,sex_female,373
W02000397_age_16_24_sex_male,W02000397,age_16_24,sex_male,336
W02000397_age_25_44_sex_female,W02000397,age_25_44,sex_female,859
W02000397_age_25_44_sex_male,W02000397,age_25_44,sex_male,773
W02000397_age_45_64_sex_female,W02000397,age_45_64,sex_female,959
W02000397_age_45_64_sex_male,W02000397,age_45_64,sex_male,864
W02000397_age_65_plus_sex_female,W02000397,age_65_plus,sex_female,639
W02000397_age_65_plus_sex_male,W02000397,age_65_plus,sex_male,575
W02000398_age_0_15_sex_female,W02000398,age_0_15,sex_female,189
W02000398_age_0_15_sex_male,W02000398,age_0_15,sex_male,178
W02000398_age_16_24_sex_female,W02000398,age_16_24,sex_female,4578
W02000398_age_16_24_sex_male,W02000398,age_16_24,sex_male,4292
W02000398_age_25_44_sex_female,W02000398,age_25_44,sex_female,1112
W02000398_age_25_44_sex_male,W02000398,age_25_44,sex_male,1042
W02000398_age_45_64_sex_female,W02000398,age_45_64,sex_female,277
W02000398_age_45_64_sex_male,W02000398,age_45_64,sex_male,260
W02000398_age_65_plus_sex_female,W02000398,age_65_plus,sex_female,169
W02000398_age_65_plus_sex_male,W02000398,age_65_plus,sex_male,158
W02000399_age_0_15_sex_female,W02000399,age_0_15,sex_female,406
W02000399_age_0_15_sex_male,W02000399,age_0_15,sex_male,465
W02000399_age_16_24_sex_female,W02000399,age_16_24,sex_female,1688
W02000399_age_16_24_sex_male,W02000399,age_16_24,sex_male,1937
W02000399_age_25_44_sex_female,W02000399,age_25_44,sex_female,1828
W02000399_age_25_44_sex_male,W02000399,age_25_44,sex_male,2097
W02000399_age_45_64_sex_female,W02000399,age_45_64,sex_female,719
W02000399_age_45_64_sex_male,W02000399,age_45_64,sex_male,824
W02000399_age_65_plus_sex_female,W02000399,age_65_plus,sex_female,372
W02000399_age_65_plus_sex_male,W02000399,age_65_plus,sex_male,426
W02000400_age_0_15_sex_female,W02000400,age_0_15,sex_female,388
W02000400_age_0_15_sex_male,W02000400,age_0_15,sex_male,390
W02000400_age_16_24_sex_female,W02000400,age_16_24,sex_female,326
W02000400_age_16_24_sex_male,W02000400,age_16_24,sex_male,328
W02000400_age_25_44_sex_female,W02000400,age_25_44,sex_female,1163
W02000400_age_25_44_sex_male,W02000400,age_25_44,sex_male,1168
W02000400_age_45_64_sex_female,W02000400,age_45_64,sex_female,832
W02000400_age_45_64_sex_male,W02000400,age_45_64,sex_male,836
W02000400_age_65_plus_sex_female,W02000400,age_65_plus,sex_female,432
W02000400_age_65_plus_sex_male,W02000400,age_65_plus,sex_male,434
W02000401_age_0_15_sex_female,W02000401,age_0_15,sex_female,513
W02000401_age_0_15_sex_male,W02000401,age_0_15,sex_male,493
W02000401_age_16_24_sex_female,W02000401,age_16_24,sex_female,262
W02000401_age_16_24_sex_male,W02000401,age_16_24,sex_male,252
W02000401_age_25_44_sex_female,W02000401,age_25_44,sex_female,924
W02000401_age_25_44_sex_male,W02000401,age_25_44,sex_male,889
W02000401_age_45_64_sex_female,W02000401,age_45_64,sex_female,819
W02000401_age_45_64_sex_male,W02000401,age_45_64,sex_male,787
W02000401_age_65_plus_sex_female,W02000401,age_65_plus,sex_female,508
W02000401_age_65_plus_sex_male,W02000401,age_65_plus,sex_male,488
W02000402_age_0_15_sex_female,W02000402,age_0_15,sex_female,737
W02000402_age_0_15_sex_male,W02000402,age_0_15,sex_male,871
W02000402_age_16_24_sex_female,W02000402,age_16_24,sex_female,1575
W02000402_age_16_24_sex_male,W02000402,age_16_24,sex_male,1859
W02000402_age_25_44_sex_female,W02000402,age_25_44,sex_female,1907
W02000402_age_25_44_sex_male,W02000402,age_25_44,sex_male,2251
W02000402_age_45_64_sex_female,W02000402,age_45_64,sex_female,823
W02000402_age_45_64_sex_male,W02000402,age_45_64,sex_male,972
W02000402_age_65_plus_sex_female,W02000402,age_65_plus,sex_female,281
W02000402_age_65_plus_sex_male,W02000402,age_65_plus,sex_male,331
W02000403_age_0_15_sex_female,W02000403,age_0_15,sex_female,918
W02000403_age_0_15_sex_male,W02000403,age_0_15,sex_male,863
W02000403_age_16_24_sex_female,W02000403,age_16_24,sex_female,468
W02000403_age_16_24_sex_male,W02000403,age_16_24,sex_male,441
W02000403_age_25_44_sex_female,W02000403,age_25_44,sex_female,1364
W02000403_age_25_44_sex_male,W02000403,age_25_44,sex_male,1283
W02000403_age_45_64_sex_female,W02000403,age_45_64,sex_female,897
W02000403_age_45_64_sex_male,W02000403,age_45_64,sex_male,843
W02000403_age_65_plus_sex_female,W02000403,age_65_plus,sex_female,368
W02000403_age_65_plus_sex_male,W02000403,age_65_plus,sex_male,347
W02000404_age_0_15_sex_female,W02000404,age_0_15,sex_female,562
W02000404_age_0_15_sex_male,W02000404,age_0_15,sex_male,524
W02000404_age_16_24_sex_female,W02000404,age_16_24,sex_female,371
W02000404_age_16_24_sex_male,W02000404,age_16_24,sex_male,346
W02000404_age_25_44_sex_female,W02000404,age_25_44,sex_female,1189
W02000404_age_25_44_sex_male,W02000404,age_25_44,sex_male,1109
W02000404_age_45_64_sex_female,W02000404,age_45_64,sex_female,786
W02000404_age_45_64_sex_male,W02000404,age_45_64,sex_male,733
W02000404_age_65_plus_sex_female,W02000404,age_65_plus,sex_female,377
W02000404_age_65_plus_sex_male,W02000404,age_65_plus,sex_male,351
W02000405_age_0_15_sex_female,W02000405,age_0_15,sex_female,1266
W02000405_age_0_15_sex_male,W02000405,age_0_15,sex_male,1074
W02000405_age_16_24_sex_female,W02000405,age_16_24,sex_female,570
W02000405_age_16_24_sex_male,W02000405,age_16_24,sex_male,484
W02000405_age_25_44_sex_female,W02000405,age_25_44,sex_female,1137
W02000405_age_25_44_sex_male,W02000405,age_25_44,sex_male,964
W02000405_age_45_64_sex_female,W02000405,age_45_64,sex_female,835
W02000405_age_45_64_sex_male,W02000405,age_45_64,sex_male,708
W02000405_age_65_plus_sex_female,W02000405,age_65_plus,sex_female,418
W02000405_age_65_plus_sex_male,W02000405,age_65_plus,sex_male,355
W02000406_age_0_15_sex_female,W02000406,age_0_15,sex_female,1011
W02000406_age_0_15_sex_male,W02000406,age_0_15,sex_male,921
W02000406_age_16_24_sex_female,W02000406,age_16_24,sex_female,565
W02000406_age_16_24_sex_male,W02000406,age_16_24,sex_male,515
W02000406_age_25_44_sex_female,W02000406,age_25_44,sex_female,1938
W02000406_age_25_44_sex_male,W02000406,age_25_44,sex_male,1767
W02000406_age_45_64_sex_female,W02000406,age_45_64,sex_female,1218
W02000406_age_45_64_sex_male,W02000406,age_45_64,sex_male,1110
W02000406_age_65_plus_sex_female,W02000406,age_65_plus,sex_female,605
W02000406_age_65_plus_sex_male,W02000406,age_65_plus,sex_male,551
W02000407_age_0_15_sex_female,W02000407,age_0_15,sex_female,856
W02000407_age_0_15_sex_male,W02000407,age_0_15,sex_male,736
W02000407_age_16_24_sex_female,W02000407,age_16_24,sex_female,452
W02000407_age_16_24_sex_male,W02000407,age_16_24,sex_male,389
W02000407_age_25_44_sex_female,W02000407,age_25_44,sex_female,896
W02000407_age_25_44_sex_male,W02000407,age_25_44,sex_male,770
W02000407_age_45_64_sex_female,W02000407,age_45_64,sex_female,826
W02000407_age_45_64_sex_male,W02000407,age_45_64,sex_male,711
W02000407_age_65_plus_sex_female,W02000407,age_65_plus,sex_female,544
W02000407_age_65_plus_sex_male,W02000407,age_65_plus,sex_male,468
W02000408_age_0_15_sex_female,W02000408,age_0_15,sex_female,700
W02000408_age_0_15_sex_male,W02000408,age_0_15,sex_male,785
W02000408_age_16_24_sex_female,W02000408,age_16_24,sex_female,532
W02000408_age_16_24_sex_male,W02000408,age_16_24,sex_male,597
W02000408_age_25_44_sex_female,W02000408,age_25_44,sex_female,1299
W02000408_age_25_44_sex_male,W02000408,age_25_44,sex_male,1457
W02000408_age_45_64_sex_female,W02000408,age_45_64,sex_female,695
W02000408_age_45_64_sex_male,W02000408,age_45_64,sex_male,779
W02000408_age_65_plus_sex_female,W02000408,age_65_plus,sex_female,290
W02000408_age_65_plus_sex_male,W02000408,age_65_plus,sex_male,326
W02000409_age_0_15_sex_female,W02000409,age_0_15,sex_female,699
W02000409_age_0_15_sex_male,W02000409,age_0_15,sex_male,618
W02000409_age_16_24_sex_female,W02000409,age_16_24,sex_female,362
W02000409_age_16_24_sex_male,W02000409,age_16_24,sex_male,320
W02000409_age_25_44_sex_female,W02000409,age_25_44,sex_female,833
W02000409_age_25_44_sex_male,W02000409,age_25_44,sex_male,738
W02000409_age_45_64_sex_female,W02000409,age_45_64,sex_female,767
W02000409_age_45_64_sex_male,W02000409,age_45_64,sex_male,678
W02000409_age_65_plus_sex_female,W02000409,age_65_plus,sex_female,561
W02000409_age_65_plus_sex_male,W02000409,age_65_plus,sex_male,497
W02000410_age_0_15_sex_female,W02000410,age_0_15,sex_female,847
W02000410_age_0_15_sex_male,W02000410,age_0_15,sex_male,905
W02000410_age_16_24_sex_female,W02000410,age_16_24,sex_female,769
W02000410_age_16_24_sex_male,W02000410,age_16_24,sex_male,822
W02000410_age_25_44_sex_female,W02000410,age_25_44,sex_female,1414
W02000410_age_25_44_sex_male,W02000410,age_25_44,sex_male,1510
W02000410_age_45_64_sex_female,W02000410,age_45_64,sex_female,821
W02000410_age_45_64_sex_male,W02000410,age_45_64,sex_male,877
W02000410_age_65_plus_sex_female,W02000410,age_65_plus,sex_female,331
W02000410_age_65_plus_sex_male,W02000410,age_65_plus,sex_male,354
W02000411_age_0_15_sex_female,W02000411,age_0_15,sex_female,713
W02000411_age_0_15_sex_male,W02000411,age_0_15,sex_male,659
W02000411_age_16_24_sex_female,W02000411,age_16_24,sex_female,435
W02000411_age_16_24_sex_male,W02000411,age_16_24,sex_male,402
W02000411_age_25_44_sex_female,W02000411,age_25_44,sex_female,928
W02000411_age_25_44_sex_male,W02000411,age_25_44,sex_male,857
W02000411_age_45_64_sex_female,W02000411,age_45_64,sex_female,861
W02000411_age_45_64_sex_male,W02000411,age_45_64,sex_male,795
W02000411_age_65_plus_sex_female,W02000411,age_65_plus,sex_female,489
W02000411_age_65_plus_sex_male,W02000411,age_65_plus,sex_male,452
W02000412_age_0_15_sex_female,W02000412,age_0_15,sex_female,674
W02000412_age_0_15_sex_male,W02000412,age_0_15,sex_male,695
W02000412_age_16_24_sex_female,W02000412,age_16_24,sex_female,447
W02000412_age_16_24_sex_male,W02000412,age_16_24,sex_male,461
W02000412_age_25_44_sex_female,W02000412,age_25_44,sex_female,1098
W02000412_age_25_44_sex_male,W02000412,age_25_44,sex_male,1133
W02000412_age_45_64_sex_female,W02000412,age_45_64,sex_female,765
W02000412_age_45_64_sex_male,W02000412,age_45_64,sex_male,788
W02000412_age_65_plus_sex_female,W02000412,age_65_plus,sex_female,400
W02000412_age_65_plus_sex_male,W02000412,age_65_plus,sex_male,413
W02000414_age_0_15_sex_female,W02000414,age_0_15,sex_female,420
W02000414_age_0_15_sex_male,W02000414,age_0_15,sex_male,414
W02000414_age_16_24_sex_female,W02000414,age_16_24,sex_female,215
W02000414_age_16_24_sex_male,W02000414,age_16_24,sex_male,212
W02000414_age_25_44_sex_female,W02000414,age_25_44,sex_female,525
W02000414_age_25_44_sex_male,W02000414,age_25_44,sex_male,518
W02000414_age_45_64_sex_female,W02000414,age_45_64,sex_female,997
W02000414_age_45_64_sex_male,W02000414,age_45_64,sex_male,982
W02000414_age_65_plus_sex_female,W02000414,age_65_plus,sex_female,858
W02000414_age_65_plus_sex_male,W02000414,age_65_plus,sex_male,846
W02000415_age_0_15_sex_female,W02000415,age_0_15,sex_female,1103
W02000415_age_0_15_sex_male,W02000415,age_0_15,sex_male,979
W02000415_age_16_24_sex_female,W02000415,age_16_24,sex_female,569
W02000415_age_16_24_sex_male,W02000415,age_16_24,sex_male,506
W02000415_age_25_44_sex_female,W02000415,age_25_44,sex_female,1278
W02000415_age_25_44_sex_male,W02000415,age_25_44,sex_male,1136
W02000415_age_45_64_sex_female,W02000415,age_45_64,sex_female,1242
W02000415_age_45_64_sex_male,W02000415,age_45_64,sex_male,1103
W02000415_age_65_plus_sex_female,W02000415,age_65_plus,sex_female,763
W02000415_age_65_plus_sex_male,W02000415,age_65_plus,sex_male,677
W02000416_age_0_15_sex_female,W02000416,age_0_15,sex_female,802
W02000416_age_0_15_sex_male,W02000416,age_0_15,sex_male,766
W02000416_age_16_24_sex_female,W02000416,age_16_24,sex_female,481
W02000416_age_16_24_sex_male,W02000416,age_16_24,sex_male,459
W02000416_age_25_44_sex_female,W02000416,age_25_44,sex_female,1100
W02000416_age_25_44_sex_male,W02000416,age_25_44,sex_male,1051
W02000416_age_45_64_sex_female,W02000416,age_45_64,sex_female,1506
W02000416_age_45_64_sex_male,W02000416,age_45_64,sex_male,1439
W02000416_age_65_plus_sex_female,W02000416,age_65_plus,sex_female,1403
W02000416_age_65_plus_sex_male,W02000416,age_65_plus,sex_male,1341
W02000417_age_0_15_sex_female,W02000417,age_0_15,sex_female,870
W02000417_age_0_15_sex_male,W02000417,age_0_15,sex_male,838
W02000417_age_16_24_sex_female,W02000417,age_16_24,sex_female,532
W02000417_age_16_24_sex_male,W02000417,age_16_24,sex_male,512
W02000417_age_25_44_sex_female,W02000417,age_25_44,sex_female,1263
W02000417_age_25_44_sex_male,W02000417,age_25_44,sex_male,1217
W02000417_age_45_64_sex_female,W02000417,age_45_64,sex_female,1428
W02000417_age_45_64_sex_male,W02000417,age_45_64,sex_male,1376
W02000417_age_65_plus_sex_female,W02000417,age_65_plus,sex_female,1092
W02000417_age_65_plus_sex_male,W02000417,age_65_plus,sex_male,1052
W02000418_age_0_15_sex_female,W02000418,age_0_15,sex_female,944
