domain_id,mrp_mean,mrp_lower,mrp_upper,mrp_ci_width
W02000362,13.466032963665128,12.547293534984737,14.345726577122834,1.7984330421380967
W02000363,13.051297857675165,12.039206250528286,14.028878738330874,1.9896724878025882
W02000364,13.691429495657909,12.800791991326221,14.589596257034055,1.7888042657078334
W02000365,12.342608760452194,11.11150593673911,13.612469467504448,2.500963530765338
W02000366,14.57292445802907,13.502226760091624,15.647771919578254,2.1455451594866304
W02000367,14.157791595851913,13.199912017745243,15.109039843246213,1.9091278255009705
W02000368,11.923911802567243,10.414058428704871,13.52402674029392,3.109968311589048
W02000369,13.87365287935478,12.982913143235553,14.750447278506439,1.7675341352708855
W02000370,13.728789193899136,12.836572291400145,14.57841481815368,1.7418425267535351
W02000371,12.595005926552913,11.437778120564444,13.77386342520895,2.336085304644506
W02000372,13.867133115327311,12.974005510215592,14.74060355360406,1.766598043388468
W02000373,11.668583034774496,10.030708296444567,13.388689054807674,3.357980758363107
W02000374,12.839500402755986,11.781023375500489,13.87259649030272,2.091573114802232
W02000375,12.521382102700677,11.313604149521588,13.74115838807212,2.427554238550533
W02000376,13.986711473925014,13.096317670452969,14.879781905189905,1.783464234736936
W02000377,13.921316907298674,13.027839344940292,14.796309639905145,1.7684702949648532
W02000378,11.916175163805594,10.389915407239194,13.518295327991336,3.128379920752142
W02000379,10.92507604405467,8.858111918381157,13.170911418323474,4.312799499942317
W02000380,14.379240535509966,13.356252542866839,15.411565633250182,2.0553130903833434
W02000381,12.674846928342545,11.565267972398827,13.776008332159021,2.2107403597601945
W02000382,11.61022909022087,9.956350953948913,13.344715383652265,3.3883644297033513
W02000383,10.999052191855688,8.899001229934264,13.275112448290495,4.376111218356231
W02000384,12.944326127186642,11.86171509523886,14.000663214293967,2.1389481190551063
W02000385,12.60854103545811,11.40253603923659,13.846869904416362,2.4443338651797717
