cell_id,domain_id,age_group,sex,car_access,pop_count
W02000018_age_16_24_sex_male_no_car_access,W02000018,age_16_24,sex_male,no_car_access,28.39653682482749
W02000018_age_16_24_sex_male_car_access,W02000018,age_16_24,sex_male,car_access,109.35373453165802
W02000018_age_25_44_sex_female_no_car_access,W02000018,age_25_44,sex_female,no_car_access,59.26474504422261
W02000018_age_25_44_sex_female_car_access,W02000018,age_25_44,sex_female,car_access,228.22575994499587
W02000018_age_25_44_sex_male_no_car_access,W02000018,age_25_44,sex_male,no_car_access,59.36228412428223
W02000018_age_25_44_sex_male_car_access,W02000018,age_25_44,sex_male,car_access,228.60137837808512
W02000018_age_45_64_sex_female_no_car_access,W02000018,age_45_64,sex_female,no_car_access,78.47966238202297
W02000018_age_45_64_sex_female_car_access,W02000018,age_45_64,sex_female,car_access,302.2215074746187
W02000018_age_45_64_sex_male_no_car_access,W02000018,age_45_64,sex_male,no_car_access,78.60882574999863
W02000018_age_45_64_sex_male_car_access,W02000018,age_45_64,sex_male,car_access,302.7189095606533
W02000018_age_65_plus_sex_female_no_car_access,W02000018,age_65_plus,sex_female,no_car_access,61.19973671992615
W02000018_age_65_plus_sex_female_car_access,W02000018,age_65_plus,sex_female,car_access,235.67732234259253
W02000018_age_65_plus_sex_male_no_car_access,W02000018,age_65_plus,sex_male,no_car_access,61.30046044724663
W02000018_age_65_plus_sex_male_car_access,W02000018,age_65_plus,sex_male,car_access,236.06520470326168
W02000019_age_16_24_sex_female_no_car_access,W02000019,age_16_24,sex_female,no_car_access,19.861905563624823
W02000019_age_16_24_sex_female_car_access,W02000019,age_16_24,sex_female,car_access,98.76748751034488
W02000019_age_16_24_sex_male_no_car_access,W02000019,age_16_24,sex_male,no_car_access,19.402057349328967
W02000019_age_16_24_sex_male_car_access,W02000019,age_16_24,sex_male,car_access,96.48079590280351
W02000019_age_25_44_sex_female_no_car_access,W02000019,age_25_44,sex_female,no_car_access,40.73984920063639
W02000019_age_25_44_sex_female_car_access,W02000019,age_25_44,sex_female,car_access,202.58743725306715
W02000019_age_25_44_sex_male_no_car_access,W02000019,age_25_44,sex_male,no_car_access,39.7966291835246
W02000019_age_25_44_sex_male_car_access,W02000019,age_25_44,sex_male,car_access,197.89707806466132
W02000019_age_45_64_sex_female_no_car_access,W02000019,age_45_64,sex_female,no_car_access,59.290737895375095
W02000019_age_45_64_sex_female_car_access,W02000019,age_45_64,sex_female,car_access,294.83561865711863
W02000019_age_45_64_sex_male_no_car_access,W02000019,age_45_64,sex_male,no_car_access,57.918022681412715
W02000019_age_45_64_sex_male_car_access,W02000019,age_45_64,sex_male,car_access,288.00950460094316
W02000019_age_65_plus_sex_female_no_car_access,W02000019,age_65_plus,sex_female,no_car_access,67.45181790419123
W02000019_age_65_plus_sex_female_car_access,W02000019,age_65_plus,sex_female,car_access,335.418299168795
W02000019_age_65_plus_sex_male_no_car_access,W02000019,age_65_plus,sex_male,no_car_access,65.89015515663203
W02000019_age_65_plus_sex_male_car_access,W02000019,age_65_plus,sex_male,car_access,327.6526039075406
W02000020_age_16_24_sex_female_no_car_access,W02000020,age_16_24,sex_female,no_car_access,13.994301563355526
W02000020_age_16_24_sex_female_car_access,W02000020,age_16_24,sex_female,car_access,105.08295904459777
W02000020_age_16_24_sex_male_no_car_access,W02000020,age_16_24,sex_male,no_car_access,12.776149022431987
W02000020_age_16_24_sex_male_car_access,W02000020,age_16_24,sex_male,car_access,95.9358734977827
W02000020_age_25_44_sex_female_no_car_access,W02000020,age_25_44,sex_female,no_car_access,29.331860693874322
W02000020_age_25_44_sex_female_car_access,W02000020,age_25_44,sex_female,car_access,220.2524150306491
W02000020_age_25_44_sex_male_no_car_access,W02000020,age_25_44,sex_male,no_car_access,26.778629975463904
W02000020_age_25_44_sex_male_car_access,W02000020,age_25_44,sex_male,car_access,201.08025143252536
W02000020_age_45_64_sex_female_no_car_access,W02000020,age_45_64,sex_female,no_car_access,45.988254526698874
W02000020_age_45_64_sex_female_car_access,W02000020,age_45_64,sex_female,car_access,345.324977104673
W02000020_age_45_64_sex_male_no_car_access,W02000020,age_45_64,sex_male,no_car_access,41.98514591490302
W02000020_age_45_64_sex_male_car_access,W02000020,age_45_64,sex_male,car_access,315.26570645082865
W02000020_age_65_plus_sex_female_no_car_access,W02000020,age_65_plus,sex_female,no_car_access,45.59748868897864
W02000020_age_65_plus_sex_female_car_access,W02000020,age_65_plus,sex_female,car_access,342.3907234489773
W02000020_age_65_plus_sex_male_no_car_access,W02000020,age_65_plus,sex_male,no_car_access,41.628394807819404
W02000020_age_65_plus_sex_male_car_access,W02000020,age_65_plus,sex_male,car_access,312.5868687964403
W02000021_age_16_24_sex_female_no_car_access,W02000021,age_16_24,sex_female,no_car_access,29.037735504190596
W02000021_age_16_24_sex_female_car_access,W02000021,age_16_24,sex_female,car_access,128.94028947236984
W02000021_age_16_24_sex_male_no_car_access,W02000021,age_16_24,sex_male,no_car_access,28.554887510388507
W02000021_age_16_24_sex_male_car_access,W02000021,age_16_24,sex_male,car_access,126.79623247167812
W02000021_age_25_44_sex_female_no_car_access,W02000021,age_25_44,sex_female,no_car_access,64.96512138940227
W02000021_age_25_44_sex_female_car_access,W02000021,age_25_44,sex_female,car_access,288.4736503074869
W02000021_age_25_44_sex_male_no_car_access,W02000021,age_25_44,sex_male,no_car_access,63.88486227190133
W02000021_age_25_44_sex_male_car_access,W02000021,age_25_44,sex_male,car_access,283.6768257308722
W02000021_age_45_64_sex_female_no_car_access,W02000021,age_45_64,sex_female,no_car_access,85.28375132665093
W02000021_age_45_64_sex_female_car_access,W02000021,age_45_64,sex_female,car_access,378.69728449592805
W02000021_age_45_64_sex_male_no_car_access,W02000021,age_45_64,sex_male,no_car_access,83.86562806335282
W02000021_age_45_64_sex_male_car_access,W02000021,age_45_64,sex_male,car_access,372.4001948330385
W02000021_age_65_plus_sex_female_no_car_access,W02000021,age_65_plus,sex_female,no_car_access,74.73519057378812
W02000021_age_65_plus_sex_female_car_access,W02000021,age_65_plus,sex_female,car_access,331.85704529081784
W02000021_age_65_plus_sex_male_no_car_access,W02000021,age_65_plus,sex_male,no_car_access,73.49247187660312
W02000021_age_65_plus_sex_male_car_access,W02000021,age_65_plus,sex_male,car_access,326.3388288815308
W02000022_age_16_24_sex_female_no_car_access,W02000022,age_16_24,sex_female,no_car_access,11.301226426229627
W02000022_age_16_24_sex_female_car_access,W02000022,age_16_24,sex_female,car_access,70.37304239468396
W02000022_age_16_24_sex_male_no_car_access,W02000022,age_16_24,sex_male,no_car_access,10.842475618246427
W02000022_age_16_24_sex_male_car_access,W02000022,age_16_24,sex_male,car_access,67.51638871470207
W02000022_age_25_44_sex_female_no_car_access,W02000022,age_25_44,sex_female,no_car_access,23.53581307069697
W02000022_age_25_44_sex_female_car_access,W02000022,age_25_44,sex_female,car_access,146.558144094286
W02000022_age_25_44_sex_male_no_car_access,W02000022,age_25_44,sex_male,no_car_access,22.580423553178385
W02000022_age_25_44_sex_male_car_access,W02000022,age_25_44,sex_male,car_access,140.60890774735947
W02000022_age_45_64_sex_female_no_car_access,W02000022,age_45_64,sex_female,no_car_access,41.09307555430372
W02000022_age_45_64_sex_female_car_access,W02000022,age_45_64,sex_female,car_access,255.8876921003129
W02000022_age_45_64_sex_male_no_car_access,W02000022,age_45_64,sex_male,no_car_access,39.42498388866837
W02000022_age_45_64_sex_male_car_access,W02000022,age_45_64,sex_male,car_access,245.50044021484308
W02000022_age_65_plus_sex_female_no_car_access,W02000022,age_65_plus,sex_female,no_car_access,45.88600640471361
W02000022_age_65_plus_sex_female_car_access,W02000022,age_65_plus,sex_female,car_access,285.7334020444869
W02000022_age_65_plus_sex_male_no_car_access,W02000022,age_65_plus,sex_male,no_car_access,44.0233552446211
W02000022_age_65_plus_sex_male_car_access,W02000022,age_65_plus,sex_male,car_access,274.1346229286676
W02000023_age_16_24_sex_female_no_car_access,W02000023,age_16_24,sex_female,no_car_access,7.701499141466237
W02000023_age_16_24_sex_female_car_access,W02000023,age_16_24,sex_female,car_access,75.79707992252352
W02000023_age_16_24_sex_male_no_car_access,W02000023,age_16_24,sex_male,no_car_access,7.574297203694271
W02000023_age_16_24_sex_male_car_access,W02000023,age_16_24,sex_male,car_access,74.54517620007942
W02000023_age_25_44_sex_female_no_car_access,W02000023,age_25_44,sex_female,no_car_access,16.091217355148604
W02000023_age_25_44_sex_female_car_access,W02000023,age_25_44,sex_female,car_access,158.36751592323
W02000023_age_25_44_sex_male_no_car_access,W02000023,age_25_44,sex_male,no_car_access,15.825446497931434
W02000023_age_25_44_sex_male_car_access,W02000023,age_25_44,sex_male,car_access,155.75183623080423
W02000023_age_45_64_sex_female_no_car_access,W02000023,age_45_64,sex_female,no_car_access,25.021679125572216
W02000023_age_45_64_sex_female_car_access,W02000023,age_45_64,sex_female,car_access,246.25987455679447
W02000023_age_45_64_sex_male_no_car_access,W02000023,age_45_64,sex_male,no_car_access,24.608408149023724
W02000023_age_45_64_sex_male_car_access,W02000023,age_45_64,sex_male,car_access,242.19251927132183
W02000023_age_65_plus_sex_female_no_car_access,W02000023,age_65_plus,sex_female,no_car_access,24.890589778483434
W02000023_age_65_plus_sex_female_car_access,W02000023,age_65_plus,sex_female,car_access,244.96971149428347
W02000023_age_65_plus_sex_male_no_car_access,W02000023,age_65_plus,sex_male,no_car_access,24.47948394130127
W02000023_age_65_plus_sex_male_car_access,W02000023,age_65_plus,sex_male,car_access,240.92366520834182
W02000024_age_16_24_sex_female_no_car_access,W02000024,age_16_24,sex_female,no_car_access,13.747202612495796
W02000024_age_16_24_sex_female_car_access,W02000024,age_16_24,sex_female,car_access,87.06561654580672
W02000024_age_16_24_sex_male_no_car_access,W02000024,age_16_24,sex_male,no_car_access,13.849249715663847
W02000024_age_16_24_sex_male_car_access,W02000024,age_16_24,sex_male,car_access,87.71191486587104
W02000024_age_25_44_sex_female_no_car_access,W02000024,age_25_44,sex_female,no_car_access,31.60774143975412
W02000024_age_25_44_sex_female_car_access,W02000024,age_25_44,sex_female,car_access,200.1823624517761
W02000024_age_25_44_sex_male_no_car_access,W02000024,age_25_44,sex_male,no_car_access,31.842369424990892
W02000024_age_25_44_sex_male_car_access,W02000024,age_25_44,sex_male,car_access,201.668339691609
W02000024_age_45_64_sex_female_no_car_access,W02000024,age_45_64,sex_female,no_car_access,47.76341065168324
W02000024_age_45_64_sex_female_car_access,W02000024,age_45_64,sex_female,car_access,302.5016007939939
W02000024_age_45_64_sex_male_no_car_access,W02000024,age_45_64,sex_male,no_car_access,48.117964071154894
W02000024_age_45_64_sex_male_car_access,W02000024,age_45_64,sex_male,car_access,304.747105783981
W02000024_age_65_plus_sex_female_no_car_access,W02000024,age_65_plus,sex_female,no_car_access,36.69528886327618
W02000024_age_65_plus_sex_female_car_access,W02000024,age_65_plus,sex_female,car_access,232.4034961340825
W02000024_age_65_plus_sex_male_no_car_access,W02000024,age_65_plus,sex_male,no_car_access,36.9676823118901
W02000024_age_65_plus_sex_male_car_access,W02000024,age_65_plus,sex_male,car_access,234.12865464197066
W02000025_age_16_24_sex_female_no_car_access,W02000025,age_16_24,sex_female,no_car_access,23.626887058900365
W02000025_age_16_24_sex_female_car_access,W02000025,age_16_24,sex_female,car_access,90.08244564263016
W02000025_age_16_24_sex_male_no_car_access,W02000025,age_16_24,sex_male,no_car_access,23.04802070929481
W02000025_age_16_24_sex_male_car_access,W02000025,age_16_24,sex_male,car_access,87.87539668426784
W02000025_age_25_44_sex_female_no_car_access,W02000025,age_25_44,sex_female,no_car_access,48.850738754364194
W02000025_age_25_44_sex_female_car_access,W02000025,age_25_44,sex_female,car_access,186.2536527758367
W02000025_age_25_44_sex_male_no_car_access,W02000025,age_25_44,sex_male,no_car_access,47.65387990673953
W02000025_age_25_44_sex_male_car_access,W02000025,age_25_44,sex_male,car_access,181.69037823974273
W02000025_age_45_64_sex_female_no_car_access,W02000025,age_45_64,sex_female,no_car_access,73.86985139385834
W02000025_age_45_64_sex_female_car_access,W02000025,age_45_64,sex_female,car_access,281.6442494615335
W02000025_age_45_64_sex_male_no_car_access,W02000025,age_45_64,sex_male,no_car_access,72.06001622108812
W02000025_age_45_64_sex_male_car_access,W02000025,age_45_64,sex_male,car_access,274.7438745553192
W02000025_age_65_plus_sex_female_no_car_access,W02000025,age_65_plus,sex_female,no_car_access,68.95611405058615
W02000025_age_65_plus_sex_female_car_access,W02000025,age_65_plus,sex_female,car_access,262.9095987212984
W02000025_age_65_plus_sex_male_no_car_access,W02000025,age_65_plus,sex_male,no_car_access,67.2666670267807
W02000025_age_65_plus_sex_male_car_access,W02000025,age_65_plus,sex_male,car_access,256.4682287977592
W02000026_age_16_24_sex_female_no_car_access,W02000026,age_16_24,sex_female,no_car_access,15.250755919126288
W02000026_age_16_24_sex_female_car_access,W02000026,age_16_24,sex_female,car_access,73.79728199791982
W02000026_age_16_24_sex_male_no_car_access,W02000026,age_16_24,sex_male,no_car_access,14.464722560829582
W02000026_age_16_24_sex_male_car_access,W02000026,age_16_24,sex_male,car_access,69.99372460643039
W02000026_age_25_44_sex_female_no_car_access,W02000026,age_25_44,sex_female,no_car_access,33.533998053831745
W02000026_age_25_44_sex_female_car_access,W02000026,age_25_44,sex_female,car_access,162.26854091820596
W02000026_age_25_44_sex_male_no_car_access,W02000026,age_25_44,sex_male,no_car_access,31.805635128928365
W02000026_age_25_44_sex_male_car_access,W02000026,age_25_44,sex_male,car_access,153.90512032186143
W02000026_age_45_64_sex_female_no_car_access,W02000026,age_45_64,sex_female,no_car_access,60.76749076655725
W02000026_age_45_64_sex_female_car_access,W02000026,age_45_64,sex_female,car_access,294.04940162877705
W02000026_age_45_64_sex_male_no_car_access,W02000026,age_45_64,sex_male,no_car_access,57.635496844695474
W02000026_age_45_64_sex_male_car_access,W02000026,age_45_64,sex_male,car_access,278.8939142619157
W02000026_age_65_plus_sex_female_no_car_access,W02000026,age_65_plus,sex_female,no_car_access,72.0436288303128
W02000026_age_65_plus_sex_female_car_access,W02000026,age_65_plus,sex_female,car_access,348.61380125272166
W02000026_age_65_plus_sex_male_no_car_access,W02000026,age_65_plus,sex_male,no_car_access,68.33045580376445
W02000026_age_65_plus_sex_male_car_access,W02000026,age_65_plus,sex_male,car_access,330.6460311041219
W02000027_age_16_24_sex_female_no_car_access,W02000027,age_16_24,sex_female,no_car_access,48.59396367976563
W02000027_age_16_24_sex_female_car_access,W02000027,age_16_24,sex_female,car_access,87.34692611134577
W02000027_age_16_24_sex_male_no_car_access,W02000027,age_16_24,sex_male,no_car_access,46.715826783178635
W02000027_age_16_24_sex_male_car_access,W02000027,age_16_24,sex_male,car_access,83.97100300669304
W02000027_age_25_44_sex_female_no_car_access,W02000027,age_25_44,sex_female,no_car_access,113.13478365754219
W02000027_age_25_44_sex_female_car_access,W02000027,age_25_44,sex_female,car_access,203.35808895690576
W02000027_age_25_44_sex_male_no_car_access,W02000027,age_25_44,sex_male,no_car_access,108.76217036600504
W02000027_age_25_44_sex_male_car_access,W02000027,age_25_44,sex_male,car_access,195.4983816770812
W02000027_age_45_64_sex_female_no_car_access,W02000027,age_45_64,sex_female,no_car_access,149.92556236082729
W02000027_age_45_64_sex_female_car_access,W02000027,age_45_64,sex_female,car_access,269.488965831904
W02000027_age_45_64_sex_male_no_car_access,W02000027,age_45_64,sex_male,no_car_access,144.13100046283023
W02000027_age_45_64_sex_male_car_access,W02000027,age_45_64,sex_male,car_access,259.0733271059212
W02000027_age_65_plus_sex_female_no_car_access,W02000027,age_65_plus,sex_female,no_car_access,155.82715484906757
W02000027_age_65_plus_sex_female_car_access,W02000027,age_65_plus,sex_female,car_access,280.0969904500778
W02000027_age_65_plus_sex_male_no_car_access,W02000027,age_65_plus,sex_male,no_car_access,149.80449880600696
