area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,bhf_estimate,bhf_variance,bhf_ci_width,fh_estimate,fh_variance,fh_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width,mrp_minus_bhf
W02000005,Isle of Anglesey 005,2025,20,0.06347735831144721,0.00379139987131602,0.2413669942510408,0.1888805784700868,0.00220444118251125,0.18638807235645727,0.10536784153381765,0.00123203263797784,0.13778022359410014,0.19918093085487243,0.0029670682963165327,0.10788367609991806,0.3214592799649605,0.21357560386504243,0.010300352384785633
W02000006,Isle of Anglesey 006,2021,19,0.10088047765018358,0.00553827251265835,0.2917193568836955,0.12065245377269213,9.745541689455144e-4,0.12318064248403549,0.0940716114671952,9.673987521694738e-4,0.12205620117803198,0.12150699975101095,0.0010090461584409596,0.06270894255014098,0.18695126541315732,0.12424232286301634,8.54545978318827e-4
W02000006,Isle of Anglesey 006,2023,5,0,0,0,0.15249892617238264,0.00101259120178519,0.12547076351170755,0.15081977205501546,0.00102813530452858,0.12582470383888805,0.1487131324292077,0.0015809059038426083,0.08091370580415198,0.23663214380341657,0.1557184379992646,-0.0037857937431749478
W02000006,Isle of Anglesey 006,2025,28,0.0929604922927978,0.00253699130319121,0.19744110635496503,0.15249800964192348,0.00197550834546411,0.1768180691151545,0.08899475221847807,9.471919494566886e-4,0.12077634556861092,0.15029565004869752,0.0021209013203377825,0.0758241505512213,0.25329739149469743,0.17747324094347613,-0.0022023595932259554
W02000007,Isle of Anglesey 007,2021,13,0.07130340702194102,0.00493823604628872,0.2754634670418963,0.11229530040106936,0.00100800493514595,0.12528840321137158,0.08752723172042746,0.00102820668292127,0.12584608362694477,0.12257595349893054,0.0010757199989250485,0.07057564470791962,0.19660450431004675,0.12602885960212712,0.010280653097861178
W02000007,Isle of Anglesey 007,2023,6,0.09184314433287606,0.00845292408699315,0.3603973351435199,0.144141633219807,0.00104250778481413,0.1273082755463631,0.14427536032567248,0.00107264572302817,0.12853078139851012,0.1493830592980826,0.0014607737504044856,0.0864113687602058,0.22363015516253554,0.13721878640232973,0.005241426078275602
W02000007,Isle of Anglesey 007,2025,25,0.12266923897140668,0.00520240434255808,0.28273536779495523,0.14414088183681958,0.00200608672888646,0.1781875542527973,0.08245041786304035,0.00101628501148386,0.12511731465568654,0.150038209556475,0.0021446275311749223,0.07999170520859067,0.2547385764920361,0.1747468712834454,0.005897327719655426
W02000008,Isle of Anglesey 008,2021,12,0.19842023274990855,0.01220788361272883,0.4331100653927332,0.1452225435190795,0.00152545064911861,0.1539951418329262,0.07982512794468705,9.40404070213812e-4,0.12032252695307558,0.15735475774213717,0.0017088138031479668,0.09259854857361752,0.24606941046863912,0.1534708618950216,0.012132214223057658
W02000008,Isle of Anglesey 008,2023,9,0.06211923226941231,0.00386535618315295,0.24370971753212856,0.17706924734669025,0.00154930694435315,0.1552407520365666,0.1365733556246263,9.529439780213908e-4,0.1211160528588334,0.18838940938962026,0.0021817939450082544,0.11346393003547903,0.2948565487173387,0.18139261868185966,0.011320162042930015
W02000008,Isle of Anglesey 008,2025,18,0.07621454543800806,0.00290213188652788,0.21117215852777754,0.17706868241654627,0.0025185340789233,0.19924204124486028,0.07474818071119077,9.118364294832034e-4,0.11848337594714944,0.18868696967303836,0.0029031239044292586,0.09207711929651748,0.31556682931731705,0.2234897100207996,0.011618287256492082
W02000009,Isle of Anglesey 009,2021,13,0,0,0,0.10403913957508172,9.22060221605566e-4,0.11953130135353954,0.11008608550082856,0.00164478699363818,0.15933404573750534,0.11053305012921165,7.938897168924641e-4,0.05791013657215844,0.16778696632045673,0.1098768297482983,0.006493910554129928
W02000009,Isle of Anglesey 009,2023,10,0,0,0,0.1358853565486161,9.496437560974624e-4,0.12119302111629418,0.16683391849429052,0.00168794251917919,0.1614041358514543,0.13408459493617908,0.00108507399670223,0.07098197061339553,0.20534493700600326,0.13436296639260772,-0.0018007616124370296
W02000009,Isle of Anglesey 009,2025,26,0.1991126105754353,0.00777268370258454,0.3455919233417288,0.1358849088358807,0.0019123545711775,0.17412181728444748,0.10500962937412778,0.00162188546144487,0.15822128052201773,0.1349712101643246,0.0016882287986033169,0.06682396171819908,0.23576410899437844,0.16894014727617934,-9.136986715561068e-4
W02000010,Gwynedd 001,2021,12,0.09295304405275805,0.00810245734821603,0.35284702775906945,0.1850331996726191,0.00204050852212821,0.17805950908086526,0.18509503085235937,0.00187456948420994,0.16986235074427697,0.18282284426473652,0.003506313220505046,0.08895766699208779,0.3081295583946763,0.21917189140258853,-0.002210355407882586
