area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000243,2021,0.03397491348660685,1.1660137053908919e-4,0.017840383446737447,0.05907337938726454,0.041232995940527095
W02000244,2021,0.028096267460830836,8.321203489548776e-5,0.01335576957422547,0.04615392792025178,0.03279815834602631
W02000245,2021,0.03338938209764078,9.925301885122925e-5,0.01900361283559822,0.05482856462969473,0.03582495179409651
W02000246,2021,0.02670536366350281,1.2686472250710454e-4,0.012851180887727447,0.05075237722128775,0.0379011963335603
W02000247,2021,0.024581976171230493,6.989887913672938e-5,0.011448498108915253,0.04491384077203257,0.03346534266311732
W02000248,2021,0.036581528399923714,1.576774902566378e-4,0.01812188677025043,0.06328084505446178,0.045158958284211355
W02000249,2021,0.04030953968472515,2.4135558660731856e-4,0.019216909368417245,0.07762349020047592,0.05840658083205867
W02000250,2021,0.026087914379649673,7.064167808925813e-5,0.013503903467349119,0.041336904888914144,0.027833001421565026
W02000251,2021,0.03705418649663098,1.404919648732883e-4,0.0207140729044876,0.06752097122899471,0.046806898324507115
W02000252,2021,0.024530293470012014,3.8559560988278313e-5,0.012898317549115176,0.03713575269903993,0.024237435149924755
W02000253,2021,0.0249980497729511,5.518223131699591e-5,0.011522153602626147,0.039256356007551736,0.02773420240492559
W02000254,2021,0.02552535618635646,5.591691304500268e-5,0.013220340431120345,0.04256917744885218,0.029348837017731833
W02000255,2021,0.025113138534140673,5.443716845537964e-5,0.01392135914235426,0.04095072070723918,0.02702936156488492
W02000256,2021,0.02654954675184203,5.628721247256192e-5,0.015659851407625998,0.04448855243030746,0.02882870102268146
W02000257,2021,0.026502260231138972,5.276719402413824e-5,0.013966507664419897,0.042972807635214084,0.029006299970794187
W02000258,2021,0.027444397014665754,4.725640368088521e-5,0.016008203776373013,0.04248006307156088,0.026471859295187868
W02000259,2021,0.027981173368292016,6.819774447749885e-5,0.015043116979803383,0.046655540186109366,0.03161242320630599
W02000260,2021,0.028334973913005136,6.926752188133742e-5,0.015505278335121907,0.0491919265191697,0.03368664818404779
W02000261,2021,0.024857756234765,6.212697682114636e-5,0.012526874325317995,0.04328097027083045,0.030754095945512455
W02000262,2021,0.02441008232682002,7.891981859583407e-5,0.010695956546739431,0.047209333236660864,0.03651337668992143
W02000263,2021,0.027098609631299682,6.880960436094253e-5,0.014355907174136233,0.04733316477463727,0.032977257600501034
W02000264,2021,0.028777520645107496,6.558947485458612e-5,0.016334045457331834,0.04443612279790293,0.0281020773405711
W02000265,2021,0.025923038211315096,6.862968865048468e-5,0.011947315698618004,0.042947799032559464,0.03100048333394146
W02000266,2021,0.026659734208101128,6.21159562269703e-5,0.014467217089381422,0.044978966619486624,0.0305117495301052
W02000267,2021,0.026660200510243773,8.08046008994383e-5,0.011518748070551746,0.04760702877282398,0.036088280702272234
W02000268,2021,0.02821989676113932,6.391971049974146e-5,0.014537474073119457,0.04667360229934544,0.03213612822622598
W02000269,2021,0.02583840998079392,4.876626904331281e-5,0.013745701386420738,0.04204094155054208,0.028295240164121344
W02000270,2021,0.02693681876934725,6.99574434269166e-5,0.014555178810740026,0.04730037546850245,0.032745196657762425
W02000271,2021,0.028739914650132117,7.205577279154438e-5,0.015773053884183052,0.050607040548183865,0.03483398666400081
W02000272,2021,0.029379986296239294,5.809131441593664e-5,0.01745198399462563,0.0449436931843091,0.027491709189683473
W02000273,2021,0.0354939543055104,1.3438943873483398e-4,0.01822670756037106,0.06272593723672702,0.04449922967635596
W02000274,2021,0.02890027552182121,7.404980608714302e-5,0.014874480123913741,0.04948107178320581,0.034606591659292064
W02000275,2021,0.027881777584864115,6.482216228070572e-5,0.01623022979944388,0.045837051541601614,0.029606821742157733
W02000276,2021,0.02867804636940829,7.486514396906346e-5,0.013973163757853842,0.04849686763930147,0.034523703881447626
W02000277,2021,0.028399706796756904,6.345753447399269e-5,0.016065418317751483,0.046544471992747444,0.03047905367499596
W02000278,2021,0.030408491166584232,8.480739326698117e-5,0.01480256621302563,0.05322430064300814,0.038421734429982514
W02000279,2021,0.027288918742461615,7.863864971991306e-5,0.01386745122757001,0.04978426222863529,0.03591681100106528
W02000280,2021,0.02659497178924476,6.062882514319842e-5,0.01280879360231398,0.04297258542990891,0.030163791827594925
W02000281,2021,0.027463534953833094,6.039456790831208e-5,0.015888845507666654,0.045965944624038774,0.03007709911637212
W02000282,2021,0.02861026417949946,6.549523001242616e-5,0.015002469499777321,0.04896988843424188,0.03396741893446456
W02000284,2021,0.03013336108130853,6.728739429872097e-5,0.01649513023502794,0.04990560504487282,0.03341047480984488
W02000285,2021,0.02546889939237559,5.23220422978449e-5,0.014089646203304017,0.043042217815995945,0.02895257161269193
W02000286,2021,0.028757619950647958,8.272111381048374e-5,0.014311160893501231,0.051072391215055746,0.03676123032155451
W02000287,2021,0.029634382372617653,9.44553608068924e-5,0.015221186236323118,0.05160077228696,0.03637958605063688
W02000288,2021,0.029844822870398264,7.568420346831815e-5,0.017902349856713677,0.05254246174642363,0.03464011188970995
W02000289,2021,0.0297204374051375,6.549160955278574e-5,0.016197080608799347,0.04821308669952323,0.032016006090723886
W02000290,2021,0.029225462718843992,6.631122082427034e-5,0.017339823336310373,0.049075933692845936,0.03173611035653556
W02000291,2021,0.027585065768465283,7.234415540821567e-5,0.01339663538804222,0.04780946235328319,0.03441282696524097
W02000292,2021,0.027194702405583582,6.631275707179294e-5,0.013708531800510734,0.046702395200039895,0.03299386339952916
W02000293,2021,0.027421482428788044,8.912957031724098e-5,0.013650413419691983,0.05142488765151758,0.037774474231825596
W02000294,2021,0.024008871431319617,4.902488873520782e-5,0.012673683088568567,0.040130000342750695,0.027456317254182128
W02000295,2021,0.022893533889065825,4.552659377510762e-5,0.012267994185263462,0.03777472667353812,0.02550673248827466
W02000296,2021,0.025642919317906753,5.817713131636064e-5,0.014034097924316053,0.044535789790230686,0.030501691865914633
W02000297,2021,0.025814603520625503,4.7117055936710264e-5,0.013593891399945419,0.04211241554274465,0.028518524142799227
W02000298,2021,0.022973791639278974,4.5570192369365425e-5,0.012330958126527028,0.03811265036460147,0.025781692238074444
W02000299,2021,0.025357098838210284,7.348675901755669e-5,0.011653389782062883,0.04519210116253168,0.033538711380468794
W02000300,2021,0.023532118027801842,5.7998323662158845e-5,0.012118737408456356,0.040531244530435315,0.028412507121978958
W02000301,2021,0.026884316300571816,6.053653441052645e-5,0.015063303599043806,0.04524556492527915,0.03018226132623534
W02000302,2021,0.02625107505101462,4.8794697989192913e-5,0.015191904492702066,0.042032434389965304,0.026840529897263238
W02000303,2021,0.02356620056749161,4.864242619343725e-5,0.013028973021578204,0.037731119326434234,0.02470214630485603
W02000304,2021,0.024753395283509474,5.2660725674567265e-5,0.01271923022555319,0.0431902932703193,0.030471063044766107
W02000305,2021,0.023810251531037323,9.27514758824485e-5,0.009770348691075521,0.044137199942500316,0.034366851251424795
W02000306,2021,0.023534544324139366,4.3773488865097555e-5,0.012453852676953002,0.036770130819274965,0.024316278142321963
W02000307,2021,0.02928413584360407,7.608316035112166e-5,0.015640425033677678,0.051463880694435936,0.03582345566075826
W02000308,2021,0.025636928222149517,5.014234049834552e-5,0.01465904144923213,0.03944149048648355,0.024782449037251422
W02000309,2021,0.025043019824036897,6.666383218783627e-5,0.013200113053899612,0.04454157193605982,0.03134145888216021
W02000310,2021,0.02530322545655898,5.5822751518024774e-5,0.012670503270234843,0.04179792878400839,0.02912742551377355
W02000311,2021,0.027900916130097406,7.912683936288341e-5,0.014313574033160643,0.047782888535420384,0.03346931450225974
W02000312,2021,0.02601018517470572,7.37721077449083e-5,0.013508535779650277,0.04548003798119836,0.03197150220154808
W02000313,2021,0.027717996900017607,6.224674335884707e-5,0.015174475353969347,0.0454565731027991,0.030282097748829756
W02000314,2021,0.024294484421427842,4.8982814320259505e-5,0.013900565527482535,0.03963574060749492,0.025735175080012385
W02000315,2021,0.02578380761554775,6.664673333103548e-5,0.013673414375972253,0.04525637550037202,0.03158296112439977
W02000316,2021,0.02426994867818742,4.6241229259069845e-5,0.013055487319701204,0.040454079893866776,0.027398592574165572
W02000317,2021,0.024047686155890258,4.6800678570816507e-5,0.01288502552562988,0.0371466947056339,0.024261669180004018
W02000318,2021,0.0249308873800922,4.738392137769106e-5,0.014763691247522182,0.040956850083831264,0.026193158836309082
W02000319,2021,0.025752243831515472,5.221142531146567e-5,0.014927990449700031,0.039906950532108486,0.024978960082408457
W02000320,2021,0.025586249068034823,4.910449814744733e-5,0.013575380580914101,0.04314267346589791,0.02956729288498381
W02000321,2021,0.023354064551224355,5.025247409178636e-5,0.012172023947472757,0.040181990074870035,0.028009966127397277
W02000322,2021,0.023568703378819524,3.899242831998855e-5,0.013078339589420736,0.03735769017344168,0.02427935058402094
W02000323,2021,0.0243799070331329,5.847551437987332e-5,0.012583202233007707,0.04154293059636752,0.02895972836335981
W02000324,2021,0.022607499056389438,4.1454595833891015e-5,0.012749844329328155,0.03615554218228068,0.023405697852952528
W02000325,2021,0.025295198913577375,6.852233919453215e-5,0.01181340263456638,0.04404794096093595,0.03223453832636957
W02000326,2021,0.022318696901588435,4.1037375093505735e-5,0.012222547848881618,0.03522411480152825,0.02300156695264663
W02000327,2021,0.02021750042217865,3.51493343948711e-5,0.010365121823387983,0.03350649854420875,0.02314137672082077
W02000328,2021,0.02043467481163896,4.319815520536546e-5,0.00975727915973855,0.03503433743270089,0.02527705827296234
W02000329,2021,0.021886873431558356,4.8410871382147196e-5,0.009506120398198878,0.035138963685927775,0.0256328432877289
W02000330,2021,0.020852563688891462,3.504414980404589e-5,0.010699179015715344,0.033696495839688936,0.022997316823973595
W02000331,2021,0.026230397680561113,7.66257322006958e-5,0.012180740055860628,0.04510081554799326,0.03292007549213263
W02000332,2021,0.02278912675851763,4.919375868093581e-5,0.011791419417578847,0.03726324588243661,0.025471826464857763
W02000333,2021,0.024421093971369073,6.605023656848918e-5,0.011950019159743131,0.041871418871000085,0.029921399711256954
W02000334,2021,0.021719223776480348,4.13677107034845e-5,0.009764597511617318,0.03637829638744999,0.026613698875832675
